obs,time,elapsed,date,hhmmss,averaging,instrument,row ,column,spad1,spad2,spad,operator,temp,event,event_short,block,leaf,tree,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv/Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,A_fs,ETR,PhiCO2,NPQ,alt. Fo',DarkPulseID,Fmin,Fo',Fv'/Fm',qP,qN,qP_Fo,qN_Fo,qL,1-qL,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
37,1658946291,5868.1,20220727 11:24:50,11:24:50,5,Gandalf,6,21,41.5,37.5,39.5,ch,30,LC-102 4A,4A,large,10,LCOR-012,1658946283,0.00819848,8.198480459,-5.720432127,9.136322581,25.33470725,2.560502172,0.923380467,0.604485773,2.945654858,0.543087478,0.344424905,241.7356468,29.6025247,29.6025247,4.164143204,62.05132566,2.690166779,4.335389696,1.473976425,-361.5529882,111.3842437,8.403890739,-0.029207016,-5.720432127,8.198480459,-5.797629763,3.621303347,9.531384242,-0.000742354,67.12296758,8.159416874,18.59143518,26.5407303,-0.001481203,78.55,0,0,1,0,52783.83411,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-142-20220727-11_24_53,10124.3,816.4126,982.47,0.169020326,0.5,1261.204317,-5.720432127,106.5845826,0.003576741,2.282716012,687.0495859,-,0,687.0495859,0.300691537,0.562105366,0.88360662,-0.467854761,1.188017789,0.473038093,0.526961907,1499.992258,1261.204317,0.840807217,0.16115793,6,0.5,0: Broadleaf,2,FALSE,1658946283,9.136322581,3.491735484,26.61766452,18.63873871,10.19432258,26.40196129,600.1000323,100.9670323,0.099940665,30.30390968,29.99675806,999.9,0,0,9995.437097,0,1021.563129,1499.992258,0.973001323,0.026998303,0,816.3416129,4.99935,12885.03871,14584.84516,36.07622581,38.937,36.187,37.68312903,38.129,1454.631613,40.36064516,0,96.5,0,816.4126,9.370230765,134.7153846,12886.336,15,1658946319,11:25:18,1658946319,1658945698,35,-0.126,0.011,-1.058,0.075,0,19,0.87,0.02,100,100,-1.058,0.2157,-0.929722389,-0.001884053,5.78E-07,-2.32E-11,0.2157023,0,0,0,4,2111,2,24,1.3,9.9,0.032959,4.99634,1.5979,2.33398,1.59424,2.46338,39.7925,14.7187,18,626.29,366.708,28.7881,31.3324,30,31.072,31.043,0,44.4185,0,28.8123,53.5147,18.5117,99.5676,99.6942
38,1658946438,6015.1,20220727 11:27:17,11:27:17,5,Gandalf,6,21,41.5,37.5,39.5,ch,30,LC-102 4A,4A,large,10,LCOR-012,1658946430,0.008316797,8.316796624,31.81756974,399.1160323,296.3730859,29.95317074,40.33696456,0.591804544,2.9465716,0.532837434,0.337830398,241.7366951,29.50380289,29.50380289,4.140519624,60.57200772,2.615761794,4.318433369,1.52475783,-366.7707311,116.2418464,8.760415804,-0.031773821,31.81756974,8.316796624,31.87458858,442.3278666,409.8627394,0.004636649,67.0071825,8.330597472,17.82067742,25.93073212,0.000517967,78.55,0,0,1,0,52822.09517,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-143-20220727-11_27_20,10125.4,881.6013077,1355.81,0.349760433,0.5,1261.209746,31.81756974,220.5606332,0.033340214,1.378777262,850.9025489,-,0,850.9025489,0.372402808,0.939199236,0.787341796,25.7633267,0.99024967,0.906494826,0.093505174,1499.99871,1261.209746,0.84080722,0.161157935,6,0.5,0: Broadleaf,2,FALSE,1658946430,399.1160323,434.245129,25.88178065,17.78204516,400.5150323,25.66608065,600.1339032,100.9655806,0.100177926,30.23554839,29.84053548,999.9,0,0,10000.79032,0,1191.078323,1499.99871,0.973002129,0.026997561,0,881.1528387,4.99935,13879.59032,14584.9,36.159,39.062,36.254,37.77,38.187,1454.637742,40.36096774,0,146.3,0,881.6013077,51.81203411,780.5880331,13886.7,15,1658946475,11:27:55,1658946475,1658945698,36,0.362,0.011,-1.399,0.075,429,19,0.18,0.02,100,100,-1.399,0.2157,-1.055425234,-0.001884053,5.78E-07,-2.32E-11,0.2157023,0,0,0,4,2111,2,24,2,12.3,1.11206,2.43286,1.5979,2.33398,1.59424,2.43652,39.9689,14.7012,18,626.879,366.876,29.5518,31.3342,30.0002,31.0969,31.0679,22.2871,47.3257,0,29.5844,434.635,17.9134,99.5823,99.7064
39,1658946565,6142.6,20220727 11:29:25,11:29:25,5,Gandalf,6,21,41.5,37.5,39.5,ch,30,LC-102 4A,4A,large,10,LCOR-012,1658946557,0.008434723,8.434722587,33.13132264,399.5597742,297.8420359,30.09999218,40.37961278,0.624168655,2.94627339,0.558949448,0.354633505,241.740299,29.41923331,29.41923331,4.120375588,61.47177923,2.646401009,4.305066556,1.473974578,-371.9712661,121.0770288,9.119473875,-0.03446448,33.13132264,8.434722587,33.47809547,444.3389349,410.2466121,0.001803541,67.20925946,8.379035422,17.91682966,26.09004182,-0.00271013,79.47712207,0,0,1,0,52822.81035,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-144-20220727-11_29_27,10126.4,941.8982692,1480.81,0.36393037,0.5,1261.228713,33.13132264,229.499716,0.034381358,1.177976918,898.503015,-,0,898.503015,0.393235449,0.925477016,0.749724826,3.757935041,0.924033848,0.882838324,0.117161676,1500.02129,1261.228713,0.840807208,0.161157912,6,0.5,0: Broadleaf,2,FALSE,1658946557,399.5597742,436.0541935,26.18636774,17.9741129,400.7757742,25.97066774,600.1163871,100.9601935,0.100061742,30.18149355,29.83110323,999.9,0,0,9999.629032,0,1259.055161,1500.02129,0.973000355,0.026999342,0,941.8298065,4.99935,14783.47419,14585.11935,36.133,39.125,36.25,37.8,38.25,1454.660323,40.36096774,0,126.8999999,0,941.8982692,6.65562393,102.6256409,14784.62308,15,1658946585,11:29:45,1658946585,1658945698,37,0.195,0.011,-1.216,0.075,436,19,0.18,0.02,100,100,-1.216,0.2157,-0.693893547,-0.001884053,5.78E-07,-2.32E-11,0.2157023,0,0,0,4,2111,2,24,1.5,14.4,1.11328,2.43408,1.59912,2.33398,1.59424,2.40967,40.07,14.6749,18,627.155,366.425,28.801,31.3551,30.0002,31.1242,31.0958,22.311,47.8684,0,28.8892,437.476,17.7827,99.5794,99.7005
40,1658946675,6252.1,20220727 11:31:14,11:31:14,5,Gandalf,6,21,41.5,37.5,39.5,ch,30,LC-102 4A,4A,large,10,LCOR-012,1658946667,0.008135568,8.135567529,43.58250446,597.8094,454.9102616,45.97212831,60.41316885,0.586305864,2.94609238,0.528363694,0.334954717,241.7369989,29.7020216,29.7020216,4.188071048,61.63643345,2.684934396,4.356083318,1.503136652,-358.778528,108.7986425,8.215011847,-0.027874778,43.58250446,8.135567529,43.29125801,659.0384628,614.9044182,0.006859097,67.00646081,8.137030204,18.64871774,26.56800909,-6.72E-05,78.55,0,0,1,0,52781.75728,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-145-20220727-11_31_17,10125.5,972.1267308,1593.87,0.390084053,0.5,1261.211638,43.58250446,245.9892735,0.042668444,1.023483722,938.914259,-,0,938.914259,0.410921682,0.94929051,0.713524725,2.424268448,0.864142961,0.916858232,0.083141768,1500.001,1261.211638,0.840807198,0.161157892,6,0.5,0: Broadleaf,2,FALSE,1658946667,597.8094,646.2437667,26.56836333,18.65085,599.4874,26.35266333,600.1444,100.9574,0.10017596,30.38702333,30.01692,999.9,0,0,9998.877,0,1245.942333,1500.001,0.973006,0.026994,0,972.0253,4.99935,15294.42333,14584.94333,36.437,39.312,36.5,38.1622,38.437,1454.644667,40.36,0,108.9000001,0,972.1267308,16.99094019,275.4632481,15296.37308,15,1658946712,11:31:51,1658946712,1658945698,38,-0.202,0.011,-1.678,0.075,639,19,0.16,0.02,100,100,-1.678,0.2157,-0.499399651,-0.001884053,5.78E-07,-2.32E-11,0.2157023,0,0,0,4,2111,2,24,1.5,16.3,1.52832,2.42432,1.59912,2.33398,1.59424,2.30713,40.1713,14.6399,18,626.557,366.869,28.961,31.4538,30.0005,31.2032,31.1774,30.6063,43.2684,0,28.9546,647.304,18.6381,99.5542,99.6805
41,1658946811,6388.6,20220727 11:33:31,11:33:31,5,Gandalf,6,21,41.5,37.5,39.5,ch,30,LC-102 4A,4A,large,10,LCOR-012,1658946803,0.008471041,8.471040964,48.92212949,798.5457333,640.1198608,64.6877853,80.69762885,0.609928253,2.946860146,0.547503139,0.347264157,241.7382705,29.45197862,29.45197862,4.128165193,60.63799561,2.616796917,4.315440988,1.511368276,-373.5729065,122.5661138,9.233209796,-0.03531243,48.92212949,8.471040964,49.22756159,869.9001594,819.8797394,-0.018446403,67.00888197,8.421462743,17.66767159,25.87086485,-0.00020156,78.55,0,0,1,0,52832.29711,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-146-20220727-11_33_34,10124.1,969.2360769,1591.66,0.391053317,0.5,1261.215831,48.92212949,246.6013172,0.046902014,1.026293304,938.1469224,-,0,938.1469224,0.410585852,0.952427648,0.714251647,2.448017263,0.865313657,0.921877639,0.078122361,1500.005667,1261.215831,0.840807377,0.161158238,6,0.5,0: Broadleaf,2,FALSE,1658946803,798.5457333,854.2225,25.89459,17.64436667,800.3507333,25.67889,600.1064333,100.9556667,0.100071883,30.22346,29.83632667,999.9,0,0,10003.41267,0,1240.479,1500.005667,0.972997967,0.027001807,0,969.2459,4.99935,15268.25667,14584.96667,36.62913333,39.562,36.75,38.4601,38.687,1454.636667,40.369,0,135.5,0,969.2360769,10.40294018,154.7213677,15268.58462,15,1658946847,11:34:06,1658946847,1658945698,39,0.092,0.011,-1.805,0.075,845,19,0.07,0.02,100,100,-1.805,0.2157,-0.701741229,-0.001884053,5.78E-07,-2.32E-11,0.2157023,0,0,0,4,2111,2,24,1.7,18.6,1.9165,2.3938,1.5979,2.33398,1.59424,2.4585,40.3237,14.6224,18,626.746,365.317,28.7505,31.6211,30.0005,31.3382,31.3119,38.3841,47.4634,0,28.8258,855.758,17.8915,99.5312,99.6525
42,1658946945,6522,20220727 11:35:44,11:35:44,5,Gandalf,6,21,41.5,37.5,39.5,ch,30,LC-102 4A,4A,large,10,LCOR-012,1658946937,0.008400468,8.400467623,51.27246178,998.3337667,825.9436105,83.46528059,100.8860737,0.599565363,2.945998277,0.539115431,0.341869017,241.7390247,29.52019054,29.52019054,4.144432991,60.59626199,2.622529147,4.327872811,1.521903843,-370.4606222,119.6652954,9.022609165,-0.033692896,51.27246178,8.400467623,51.12555746,1077.489884,1025.441394,0.001563651,67.19661685,8.389843742,17.8196187,25.9869097,0.000585963,79.50672052,0,0,1,0,52798.7189,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-147-20220727-11_35_47,10123.6,949.60544,1555.84,0.389650967,0.5,1261.219251,51.27246178,245.7176501,0.048765427,1.072944519,925.5866721,-,0,925.5866721,0.40508878,0.961890296,0.725927162,2.775337404,0.884288463,0.937560802,0.062439198,1500.009667,1261.219251,0.840807415,0.161158311,6,0.5,0: Broadleaf,2,FALSE,1658946937,998.3337667,1057.982333,25.95164333,17.77060333,1000.488767,25.73594333,600.1042667,100.9544,0.100054,30.27363333,29.85342667,999.9,0,0,9998.639333,0,1282.983333,1500.009667,0.9729973,0.0270025,0,949.7766333,4.99935,14985.57333,14584.98,36.687,39.687,36.78926667,38.4958,38.687,1454.638667,40.371,0,132.4000001,0,949.60544,-30.03376922,-434.3153846,14983.108,15,1658946985,11:36:24,1658946985,1658945698,40,-0.18,0.011,-2.155,0.075,1048,19,0.17,0.02,100,100,-2.155,0.2157,-0.610100865,-0.001884053,5.78E-07,-2.32E-11,0.2157023,0,0,0,4,2111,2,24,1.6,20.8,2.28394,2.39014,1.5979,2.33521,1.59424,2.44019,40.451,14.5961,18,626.815,365.863,29.2583,31.685,30,31.4146,31.3852,45.7193,46.6773,0,29.277,1058.93,17.955,99.5294,99.6489
43,1658947086,6663,20220727 11:38:05,11:38:05,5,Gandalf,6,21,41.5,37.5,39.5,ch,30,LC-102 4A,4A,large,10,LCOR-012,1658947078,0.008506883,8.506882558,50.42851376,1199.114903,1029.491942,104.0342476,121.1753212,0.621358586,2.946405515,0.556695391,0.353181914,241.7387731,29.35620664,29.35620664,4.105418575,60.83997138,2.61253785,4.294114199,1.492880726,-375.1535208,124.0412421,9.337348249,-0.036157331,50.42851376,8.506882558,51.54239057,1282.25446,1230.156909,-0.080484905,67.00577039,8.439802302,17.52939269,25.7621903,-0.002187954,78.55,0,0,1,0,52834.22126,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-148-20220727-11_38_08,10125.3,927.75608,1510.3,0.385714044,0.5,1261.220594,50.42851376,243.2352476,0.048096223,1.135449911,909.2757847,-,0,909.2757847,0.397950219,0.969251995,0.740478554,3.369324657,0.908412211,0.949945129,0.050054871,1500.011613,1261.220594,0.84080722,0.161157934,6,0.5,0: Broadleaf,2,FALSE,1658947078,1199.114903,1259.736452,25.85289677,17.56699355,1201.132903,25.63719677,600.0761613,100.9540645,0.099905274,30.13709355,29.72872903,999.9,0,0,10000.9871,0,1302.054839,1500.011613,0.973002452,0.026997265,0,928.7179355,4.99935,14646.47742,14585.04839,36.383,39.536,36.645,37.55825806,38.44106452,1454.650323,40.36129032,0,140.5,0,927.75608,-36.1136154,-558.9615385,14631.924,15,1658947126,11:38:46,1658947126,1658945698,41,0.267,0.011,-2.018,0.075,1248,19,0.13,0.02,100,100,-2.018,0.2157,-0.788065379,-0.001884053,5.78E-07,-2.32E-11,0.2157023,0,0,0,4,2111,2,24,1.7,23.1,2.6355,2.36938,1.5979,2.33398,1.59424,2.45361,40.5787,14.5611,18,627.239,365.176,29.3931,31.7017,30.0004,31.4606,31.4325,52.7428,47.7863,0,29.529,1261.26,17.6415,99.522,99.6444
44,1658947228,6805,20220727 11:40:27,11:40:27,5,Gandalf,6,21,41.5,37.5,39.5,ch,30,LC-102 4A,4A,large,10,LCOR-012,1658947220,0.008406431,8.406431212,48.18460768,1499.553333,1327.489859,134.1415439,151.5283886,0.613477359,2.946320789,0.55035351,0.349099541,241.7386246,29.43316406,29.43316406,4.123687932,61.10935466,2.631798041,4.306702397,1.491889891,-370.7236165,119.9182163,9.032966665,-0.033808861,48.18460768,8.406431212,49.97468165,1588.101487,1538.502424,-0.284806038,67.17222421,8.371760716,17.80791381,25.96590667,-0.000929294,79.55747894,0,0,1,0,52822.78398,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-149-20220727-11_40_30,10125.1,917.4666538,1445.21,0.365167239,0.5,1261.219801,48.18460768,230.2780765,0.046317098,1.231627238,885.2713154,-,0,885.2713154,0.387444513,0.942502029,0.760699603,4.895290196,0.942892114,0.90942816,0.09057184,1500.010667,1261.219801,0.840807221,0.161157937,6,0.5,0: Broadleaf,2,FALSE,1658947220,1499.553333,1560.334,26.04476667,17.85860333,1501.538333,25.82906,600.0970667,100.9491,0.099915917,30.18811667,29.77241333,999.9,0,0,10000.99733,0,1334.922333,1500.010667,0.973002833,0.026996913,0,918.7890333,4.99935,14487.05667,14585.04,36.3162,39.4643,36.625,37.1686,38.375,1454.649333,40.36133333,0,141.5,0,917.4666538,-222.1912138,-3343.524788,14467.01154,15,1658947268,11:41:08,1658947268,1658945698,42,0.153,0.011,-1.985,0.075,1548,19,0.14,0.02,100,100,-1.985,0.2157,-0.52133533,-0.001884053,5.78E-07,-2.32E-11,0.2157023,0,0,0,4,2111,2,24,1.7,25.5,3.14087,2.38037,1.5979,2.33398,1.59424,2.30957,40.7067,14.5261,18,627.563,365.895,29.4165,31.7379,30.0001,31.5042,31.4741,62.8725,46.8436,0,29.5502,1563.07,17.733,99.5154,99.635
45,1658947374,6951,20220727 11:42:53,11:42:53,5,Gandalf,6,21,41.5,37.5,39.5,ch,30,LC-102 4A,4A,large,10,LCOR-012,1658947366,0.008304266,8.304266418,46.87376571,1999.185,1815.982636,183.4934861,202.0049188,0.600442018,2.946024375,0.539825209,0.34232555,241.7362791,29.59292378,29.59292378,4.16184061,61.29203464,2.659931581,4.339767144,1.501909029,-366.218149,115.7200719,8.730279013,-0.031519011,46.87376571,8.304266418,48.87779725,2099.956208,2051.723576,-0.345134482,67.00355532,8.283035323,18.22405565,26.28977515,-0.000445321,78.55,0,0,1,0,52790.90155,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-150-20220727-11_42_56,10125.2,913.6536923,1398.03,0.346470611,0.5,1261.207731,46.87376571,218.4857062,0.045278187,1.30693905,867.3414519,-,0,867.3414519,0.379597396,0.912731789,0.774924878,7.989534975,0.967884614,0.866466279,0.133533721,1499.996333,1261.207731,0.840807209,0.161157913,6,0.5,0: Broadleaf,2,FALSE,1658947366,1999.185,2062.645667,26.32458333,18.24081667,2001.192667,26.10888,600.1405333,100.9435,0.100134673,30.32152,29.91596333,999.9,0,0,9999.867333,0,1306.298333,1499.996333,0.973001533,0.02699814,0,913.7314333,4.99935,14405.74,14584.89333,36.2996,39.375,36.5725,37.43296667,38.312,1454.636,40.36033333,0,145.0999999,0,913.6536923,-295.2003421,-4445.018807,14404.14615,15,1658947268,11:41:08,1658947268,1658945698,42,0.153,0.011,-1.985,0.075,1548,19,0.14,0.02,100,100,-2.01,0.2157,-0.368146597,-0.001884053,5.78E-07,-2.32E-11,0.2157023,0,0,0,4,2111,2,24,1.8,27.9,3.92944,2.36816,1.5979,2.33398,1.59424,2.29858,40.7067,14.4998,18,627.498,367.318,29.4571,31.6774,29.9998,31.4713,31.4401,78.6191,44.5968,0,29.4878,2065.97,18.2553,99.5244,99.6508
46,1658947913,7490.5,20220727 11:51:53,11:51:53,5,Gandalf,6,5,43.7,43.3,43.5,ch,30,LC-102 5C,5C,large,13,LCOR-573,1658947905,0.009369536,9.369536353,36.68869051,410.0480667,307.0464465,31.02648015,41.43460491,0.690945308,2.945516199,0.611949254,0.388810506,241.7347556,29.45541067,29.45541067,4.128982367,60.20934118,2.633607896,4.374085225,1.495374471,-413.1965532,159.3760603,12.02591221,-0.059825001,36.68869051,9.369536353,36.81254365,458.3328889,420.8949455,-0.00057782,67.1769771,9.369324385,16.9387572,26.06241758,-1.25E-05,78.55,0,0,1,0,52752.45558,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-151-20220727-11_51_56,10113.9,1083.6288,1828.39,0.407331696,0.5,1261.199621,36.68869051,256.8632903,0.037202774,0.76393986,1015.655824,-,0,1015.655824,0.444508106,0.916365057,0.632166118,1.516867438,0.739911485,0.858884063,0.141115937,1499.986667,1261.199621,0.840807221,0.161157936,6,0.5,0: Broadleaf,2,FALSE,1658947905,410.0480667,450.5718667,26.06289667,16.9391,411.4000667,25.85563,600.1014333,100.948,0.100165527,30.45904667,30.03281333,999.9,0,0,9996.533667,0,647.8824,1499.986667,0.973001333,0.026998653,0,1083.769333,4.99935,16948.75,14584.77667,36.43286667,39.187,36.6166,38.054,38.437,1454.626,40.36066667,0,538.8,0,1083.6288,-9.846153852,-120.8769234,16947.428,15,1658947954,11:52:34,1658947954,1658947567,44,-0.013,-0.008,-1.352,0.111,443,21,0.24,0.02,100,100,-1.352,0.2072,-0.613454469,-0.001884053,5.78E-07,-2.32E-11,0.207265191,0,0,0,4,2111,2,24,6.1,5.8,1.14136,2.41211,1.59912,2.33521,1.59424,2.44873,40.681,14.421,18,627.092,359.674,28.6066,31.9612,30.0008,31.7178,31.6937,22.8622,49.8083,0,28.5887,450.747,16.96,99.4529,99.5706
47,1658948071,7648,20220727 11:54:30,11:54:30,5,Gandalf,6,5,43.7,43.3,43.5,ch,30,LC-102 5C,5C,large,13,LCOR-573,1658948063,0.009990295,9.990294725,36.08279709,400.4153667,304.6737389,30.78606135,40.46036948,0.740274764,2.94640867,0.650402592,0.413663544,241.7383732,28.80831912,28.80831912,3.977379576,58.18163291,2.474849518,4.253661154,1.502530058,-440.5719974,184.8850883,13.86836289,-0.080172951,36.08279709,9.990294725,35.9528364,446.7750075,410.2831152,0.001139446,67.17684733,9.963602587,14.73689846,24.45681758,-0.000213149,78.55,0,0,1,0,52862.88761,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-152-20220727-11_54_33,10113.9,1068.563077,1793.77,0.404292035,0.5,1261.218661,36.08279709,254.9503292,0.036721809,0.797984134,1004.882411,-,0,1004.882411,0.439793055,0.919277897,0.644691259,1.589089402,0.758250619,0.864493832,0.135506168,1500.009333,1261.218661,0.840807209,0.161157913,6,0.5,0: Broadleaf,2,FALSE,1658948063,400.4153667,440.4938,24.49230667,14.74782333,401.5263667,24.28504333,600.0693333,100.946,0.099995843,29.97224,29.47225667,999.9,0,0,10001.804,0,1467.726667,1500.009333,0.9730015,0.0269985,0,1068.611333,4.99935,16724.90333,14585.01,36.4643,39.25,36.625,38.23326667,38.51446667,1454.648667,40.36066667,0,156.8999999,0,1068.563077,-6.092307683,-98.9948717,16723.82308,15,1658948094,11:54:53,1658948094,1658947567,45,0.237,-0.008,-1.111,0.111,440,21,0.13,0.02,100,100,-1.111,0.2072,-0.626330946,-0.001884053,5.78E-07,-2.32E-11,0.207265191,0,0,0,4,2111,2,24,1.9,8.4,1.11816,2.42676,1.59912,2.33521,1.59424,2.33398,40.7323,14.3684,18,628.133,357.574,30.0745,32.1547,30.001,31.8904,31.8602,22.4296,57.2308,0,30.3837,440.717,14.8877,99.4187,99.5356
48,1658948181,7758,20220727 11:56:20,11:56:20,5,Gandalf,6,5,43.7,43.3,43.5,ch,30,LC-102 5C,5C,large,13,LCOR-573,1658948173,0.005651492,5.651492468,25.99288197,301.5976452,210.7933536,21.29883566,30.47381984,0.52417077,2.946628584,0.477342191,0.302196828,241.7348886,30.56455935,30.56455935,4.400574671,73.65953307,3.249583237,4.41162617,1.150991434,-249.2308178,6.967027734,0.528786873,-0.00011459,25.99288197,5.651492468,26.17129368,338.005673,311.1736424,-0.010172725,67.03174845,5.617213845,26.71890574,32.15931455,-0.001183566,78.55,0,0,1,0,52758.34517,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-153-20220727-11_56_23,10112.8,1000.521154,1627.89,0.385387739,0.5,1261.200504,25.99288197,243.0256052,0.028722091,0.981196518,950.6170075,-,0,950.6170075,0.416043463,0.926316054,0.70223908,2.159718885,0.846121663,0.880113121,0.119886879,1499.987742,1261.200504,0.840807207,0.161157909,6,0.5,0: Broadleaf,2,FALSE,1658948173,301.5976452,329.2830323,32.16093871,26.69356774,302.5976452,31.95366774,600.2594516,100.9414194,0.099886268,30.60841613,30.50784194,999.9,0,0,10003.50806,0,1466.985484,1499.987742,0.973003194,0.026996942,0,1000.654226,4.99935,15634.75484,14584.79355,36.44716129,39.252,36.679,37.94119355,38.437,1454.627742,40.36,0,109.1000001,0,1000.521154,-22.61675214,-328.7247864,15632.34615,15,1658948199,11:56:38,1658948199,1658947567,46,-0.052,-0.008,-1,0.111,329,21,0.24,0.02,100,100,-1,0.2073,-0.389471986,-0.001884053,5.78E-07,-2.32E-11,0.207265191,0,0,0,4,2111,2,24,1.4,10.2,0.900879,2.43896,1.5979,2.33521,1.59424,2.33154,40.7837,14.3159,18,625.588,369.724,27.3227,32.1847,30.0026,31.9725,31.9507,18.0498,-30,-30,27.1234,328.638,16.1709,99.4033,99.5168
49,1658948290,7867.5,20220727 11:58:10,11:58:10,5,Gandalf,6,5,43.7,43.3,43.5,ch,30,LC-102 5C,5C,large,13,LCOR-573,1658948282,0.010105464,10.10546429,15.38214789,201.0592,160.2710662,16.19323075,20.31432185,0.756776179,2.945581272,0.663099998,0.421883801,241.7326297,28.88377354,28.88377354,3.994803515,58.52459951,2.50455859,4.279497188,1.490244924,-445.650975,189.5954755,14.238459,-0.084410786,15.38214789,10.10546429,15.14171843,221.445902,206.0793394,-0.000900163,67.02434092,10.07371835,14.88017495,24.71098727,-0.001233323,78.55,0,0,1,0,52820.46828,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-154-20220727-11_58_13,10110.6,925.3267308,1390.15,0.334369147,0.5,1261.188926,15.38214789,210.8513326,0.020309076,1.320015826,864.3019414,-,0,864.3019414,0.378267136,0.883949768,0.777264953,8.812426053,0.972058859,0.825653766,0.174346234,1499.974,1261.188926,0.840807192,0.16115788,6,0.5,0: Broadleaf,2,FALSE,1658948282,201.0592,218.4723667,24.78864667,14.93412333,202.0342,24.56537667,600.0268,100.9367667,0.09975316,30.07768333,29.66229333,999.9,0,0,9998.016,0,1473.429333,1499.974,0.973005467,0.026994513,0,925.4684667,4.99935,14508.99333,14584.69333,36.55373333,39.3162,36.8162,38.08306667,38.562,1454.62,40.359,0,108.8999999,0,925.3267308,-23.65015385,-365.4085472,14506.5,15,1658948314,11:58:34,1658948314,1658947567,47,-0.15,-0.008,-0.975,0.111,218,21,0.27,0.02,100,100,-0.975,0.2209,-0.441032022,-0.001884053,5.78E-07,-2.32E-11,-0.145439145,-0.002553265,0.000833562,-4.83E-06,4,2111,2,24,1.5,12.1,0.643311,2.44995,1.59912,2.33643,1.59424,2.33765,40.835,14.3422,18,628.341,357.177,29.7258,32.289,30.0001,32.0424,32.0107,12.9075,56.3246,0,29.8525,218.057,14.9949,99.3988,99.515
