"","date","SPAD","Midday_WP","ID","Response_curve","E","Emm","A","Ca","Ci","CO2_r_sp","Qin","gsw","RHcham","VPcham","VPDleaf","Fm","Fv.Fm","Fs","Fm.","PhiPS2","ETR","PhiCO2","NPQ","Fmin","Fo.","Fv..Fm.","qP","qN","qP_Fo","qN_Fo","Tleaf","gtc","sample_date","Csetpoint"
"561","20230720 11:36:11",35.6,1.07,"LCOR-231","CO2",0.002452138,2.452138345,13.9804317,391.3360645,114.8698638,409.374,1499.98129,0.085665295,8.638337188,0.274183498,2.90743311,2596.4,"0.781370821",651.86964,847.35,"0.230696123","145.4763938",0.012069537,"2.064141146",477.03,"477.03","0.437033103","0.527868762","0.82526883","0.698889958","0.862131345",25.01022581,0.052813238,"July20",400
"562","20230720 11:37:36",35.6,1.07,"LCOR-231","CO2",0.002449703,2.449703277,11.33785141,399.8658,171.4425955,412.213,1499.983667,0.085476026,8.617273788,0.273422304,2.910721754,2596.4,"0.781370821",646.04324,853.583,"0.243139519","153.3234257",0.009974222,"2.041766296",482.01,"482.01","0.435309747","0.558543705","0.824264682","0.725830488","0.859059011",25.02354667,0.052698759,"July20",400
"563","20230720 11:39:00",35.6,1.07,"LCOR-231","CO2",0.002449758,2.449758432,18.98039028,596.4603,218.2669028,618.209,1499.989667,0.085684655,8.629035076,0.27348802,2.903905343,2596.4,"0.781370821",648.3952,902.762,"0.281765072","177.6813377",0.016033909,"1.876062572",476.97,"476.97","0.471654766","0.597396851","0.799100702","0.759047391","0.83481799",24.98794667,0.052825705,"July20",600
"564","20230720 11:40:25",35.6,1.07,"LCOR-231","CO2",0.002414022,2.41402155,24.05045159,796.4603,309.7596057,823.64,1500.038333,0.084587631,8.501887761,0.269988767,2.898169898,2596.4,"0.781370821",661.87856,954.58,"0.306628507","193.3665903",0.020053274,"1.719939659",468.17,"468.17","0.50955394","0.601758681","0.771448575","0.756468954","0.809276169",24.93914,0.052158691,"July20",800
"565","20230720 11:41:49",35.6,1.07,"LCOR-231","CO2",0.00237792,2.377919864,27.96597075,996.467,417.1792412,1027.96,1499.989,0.082977324,8.359858384,0.266389185,2.909281849,2596.4,"0.781370821",688.01172,1004.79,"0.315268146","198.8084048",0.023158526,"1.584022532",476.42,"476.42","0.525851173","0.599538732","0.750766517","0.724658943","0.784526954",24.97885333,0.051177915,"July20",1000
"566","20230720 11:43:14",35.6,1.07,"LCOR-231","CO2",0.002338923,2.338923026,29.45095888,1196.71,561.0967151,1230.16,1500.010333,0.080334108,8.168170471,0.26262443,2.953677098,2596.4,"0.781370821",708.07792,1024.04,"0.308544666","194.5712641",0.024335628,"1.535447834",483.31,"483.31","0.528036014","0.584325042","0.744104605","0.692305373","0.775038359",25.19223,0.049568892,"July20",1200
"567","20230720 11:44:38",35.6,1.07,"LCOR-231","CO2",0.002250122,2.250121762,29.12435202,1494.967,835.8944478,1529.12,1499.976,0.078036645,8.028692257,0.254202905,2.92440188,2596.4,"0.781370821",725.526,997.009,"0.272297442","171.709506",0.024077214,"1.60418913",479.46,"479.46","0.519101633","0.524555163","0.755520232","0.632296612","0.788362319",24.99434,0.048168768,"July20",1500
"568","20230720 11:46:02",35.6,1.07,"LCOR-231","CO2",0.002177258,2.177258362,30.37562708,1989.137667,1264.717936,2028.69,1499.969667,0.075826313,7.906640809,0.247521346,2.911370796,2596.4,"0.781370821",716.46992,960.783,"0.25428539","160.3505017",0.02506946,"1.702379205",482,"482","0.498325845","0.510279354","0.773560821","0.621449571","0.806218624",24.89004,0.046820742,"July20",2000
"576","20230720 12:14:18",31.6,0.86,"LCOR-164","CO2",0.002594687,2.594686586,13.13575103,400.0628667,268.3058898,414.383,1500.008,0.174813868,53.51438632,1.713363581,1.520354189,2503.65,"0.778270341",649.2275,788.911,"0.177058629","111.6547517",0.011651095,"2.173551896",453.18,"453.18","0.425562579","0.416057796","0.836266319","0.597506077","0.88002281",25.28297333,0.1062779,"July20",400
"577","20230720 12:15:43",31.6,0.86,"LCOR-164","CO2",0.002807623,2.807622718,9.448003591,301.6372333,214.5355581,311.418,1500.004667,0.192638376,54.08570535,1.727321693,1.497735582,2503.65,"0.778270341",639.41124,767.144,"0.166504281","104.9988525",0.008727157,"2.26359849",464.81,"464.81","0.394103323","0.422488903","0.851712739","0.60248307","0.891193873",25.23790333,0.116790094,"July20",300
"578","20230720 12:17:07",31.6,0.86,"LCOR-164","CO2",0.002873816,2.873816187,5.570178019,201.7686667,150.9419989,207.301,1499.994,0.197354858,54.24009796,1.733809976,1.497589679,2503.65,"0.778270341",637.40252,747.496,"0.147283036","92.87712931",0.005652523,"2.349382472",471.9,"471.9","0.368692274","0.399474158","0.864355359","0.57232287","0.901277441",25.27092,0.119563038,"July20",200
"579","20230720 12:18:41",31.6,0.86,"LCOR-164","CO2",0.003296358,3.296358126,1.536835699,101.6540323,88.56234287,102.862,1499.99871,0.234655207,54.65277291,1.723877576,1.454883469,2503.65,"0.778270341",639.89036,728.889,"0.122101774","76.99799085",0.002454511,"2.434885147",476.69,"476.69","0.346004673","0.352890535","0.875577712","0.512206061","0.910826757",24.99516452,0.141337477,"July20",100
"580","20230720 12:20:19",31.6,0.86,"LCOR-164","CO2",0.003316064,3.316064379,-0.293909984,50.83494667,51.71211724,50.4449,1499.981333,0.234476402,54.91612304,1.759694597,1.464044344,2503.65,"0.778270341",638.8512308,717.352,"0.10943131","69.00713743",0.001002944,"2.49012758",474.4,"474.4","0.338678919","0.323112258","0.880274978","0.48391984","0.916747672",25.23103333,0.14123097,"July20",100
"581","20230720 12:21:50",31.6,0.86,"LCOR-164","CO2",0.00338187,3.381869617,-2.318623969,2.661770323,18.52616813,49.4259,1500.035161,0.239064161,55.07458891,1.774376858,1.465358825,2503.65,"0.778270341",640.78504,713.87,"0.102378528","64.56198206",-0.000602427,"2.507151162",472.29,"472.29","0.338408954","0.302529017","0.881074748","0.460416743","0.918534672",25.31422903,0.143894308,"July20",0
"582","20230720 12:23:33",31.6,0.86,"LCOR-164","CO2",0.003664644,3.664643852,16.52966487,391.0077742,276.0659903,412.294,1499.980645,0.257320263,54.29593922,1.748172434,1.480357317,2503.65,"0.778270341",609.77656,736.695,"0.172280849","108.6398591",0.014342338,"2.398489198",431.23,"431.23","0.414642423","0.415492577","0.852604684","0.699038139","0.906820633",25.2559871,0.154443042,"July20",400
"583","20230720 12:24:57",31.6,0.86,"LCOR-164","CO2",0.003612844,3.61284387,13.57668596,399.7887,301.6199002,414.937,1499.985,0.251694141,53.78633333,1.736080333,1.49060872,2503.65,"0.778270341",616.64896,749.826,"0.177610592","112.0011143",0.012000889,"2.338974642",434.51,"434.51","0.420518894","0.422360553","0.847610118","0.684037719","0.90008166",25.24640333,0.151206146,"July20",400
"584","20230720 12:26:21",31.6,0.86,"LCOR-164","CO2",0.003698994,3.698993935,19.55455977,596.7171,456.2987547,619.499,1499.978333,0.255032078,53.44858783,1.724803449,1.507197392,2503.65,"0.778270341",625.03704,779.201,"0.197848771","124.7627345",0.0167408,"2.213099059",431.13,"431.13","0.446702455","0.442909521","0.832054214","0.688024517","0.885006088",25.27404667,0.153128919,"July20",600
"585","20230720 12:27:46",31.6,0.86,"LCOR-164","CO2",0.003686834,3.686833591,19.89632916,797.0984333,650.9092733,820.465,1499.992333,0.257166671,54.06745883,1.735432299,1.490278241,2503.65,"0.778270341",642.1254,786.703,"0.183776597","115.889952",0.01701163,"2.182458946",435.17,"435.17","0.446843345","0.411277462","0.830052502","0.62433773","0.88115598",25.24130667,0.154358989,"July20",800
"586","20230720 12:29:10",31.6,0.86,"LCOR-164","CO2",0.003662044,3.662044239,19.21989633,996.7214,847.2589497,1020.96,1500.01,0.251653241,53.4747068,1.711845359,1.51128159,2503.65,"0.778270341",646.57248,785.192,"0.176542196","111.3292346",0.016475097,"2.188583175",437.55,"437.55","0.442747761","0.398742154","0.831739993","0.60254021","0.881931442",25.22784333,0.151183559,"July20",1000
"587","20230720 12:30:35",31.6,0.86,"LCOR-164","CO2",0.003563879,3.56387859,19.27966331,1196.576667,1037.82693,1221.64,1499.981667,0.243604596,53.6576058,1.722396339,1.51699077,2503.65,"0.778270341",643.85016,775.748,"0.170026658","107.2184424",0.016522798,"2.227401166",435.49,"435.49","0.438619242","0.387640673","0.835477913","0.597865585","0.886778206",25.31242,0.146527707,"July20",1200
"588","20230720 12:31:59",31.6,0.86,"LCOR-164","CO2",0.003366077,3.366077019,19.85648255,1494.622667,1320.623757,1521.97,1500.012667,0.234671022,54.40956636,1.734647809,1.484956248,2503.65,"0.778270341",641.7024,768.854,"0.165378082","104.289207",0.016979808,"2.256339955",437.28,"437.28","0.43125743","0.383478801","0.839537934","0.594943289","0.890316282",25.20947,0.141349453,"July20",1500
"589","20230720 12:33:24",31.6,0.86,"LCOR-164","CO2",0.003226385,3.226385498,20.2723254,1990.297667,1792.732837,2021.23,1499.987667,0.221185293,53.98549106,1.725654212,1.506291505,2503.65,"0.778270341",640.72232,763.992,"0.161349438","101.7469913",0.017309813,"2.277063111",437.75,"437.75","0.427022796","0.377847365","0.842082385","0.590206562","0.892811514",25.27376,0.133500901,"July20",2000
"597","20230721 08:45:35",32.4,1.15,"LCOR-307","CO2",0.002726147,2.726147466,14.83399228,400.0614333,280.8858006,416.08,1500.003333,0.21905304,65.22857669,2.383574,1.278493767,3011.7,"0.774800969",664.7451538,845.012,"0.213330516","134.5276796",0.013125834,"2.564091398",503.77,"503.77","0.403830952","0.528266879","0.863934799","1.080865589","0.928526952",27.39047,0.132260037,"July20",400
"598","20230721 08:46:59",32.4,1.15,"LCOR-307","CO2",0.002693623,2.693623474,10.55064606,301.6184667,213.46051,312.361,1499.993333,0.210985502,64.37651645,2.362048428,1.309696765,3011.7,"0.774800969",656.83124,827.129,"0.205890206","129.834932",0.009729687,"2.641149083",494.99,"494.99","0.401556468","0.512730393","0.868026511","1.143728027","0.936190652",27.43554333,0.12754788,"July20",300
"599","20230721 08:48:24",32.4,1.15,"LCOR-307","CO2",0.002393101,2.393100968,6.424265119,201.4536667,142.0196773,207.592,1499.941,0.189607545,65.38540195,2.425561709,1.28906107,3011.7,"0.774800969",649.54848,802.241,"0.190332481","120.0199683",0.006458139,"2.754108803",493.75,"493.75","0.384536567","0.494965882","0.87748327","1.231301158","0.946856322",27.63401,0.115005713,"July20",200
"600","20230721 08:50:19",32.4,1.15,"LCOR-307","CO2",0.001859184,1.859183586,1.559115022,101.9024516,83.68727631,102.9,1500.003871,0.1559129,67.54780518,2.501374894,1.210006655,3011.7,"0.774800969",647.9923846,776.871,"0.165894486","104.6142294",0.002600355,"2.876705399",491.92,"491.92","0.3667932","0.452283429","0.886914334","1.306567533","0.957728551",27.61907742,0.095065663,"July20",100
"601","20230721 08:51:53",32.4,1.15,"LCOR-307","CO2",0.002955953,2.955953416,-0.479049288,50.80102903,53.09573349,50.1616,1500.010968,0.23552585,64.48603036,2.340089422,1.293460473,3011.7,"0.774800969",653.7708,765.426,"0.145873278","91.98917661",0.000984316,"2.934671673",496.76,"496.76","0.351001926","0.415591106","0.893172004","1.280536522","0.962633268",27.25703871,0.141844973,"July20",100
"602","20230721 08:53:39",32.4,1.15,"LCOR-307","CO2",0.002433136,2.433136104,-2.848320592,3.125640323,25.53318388,48.4186,1499.969032,0.20758433,67.53578907,2.499473917,1.200592422,3011.7,"0.774800969",658.87148,755.457,"0.127850453","80.62150554",-0.000894264,"2.986593545",503.24,"503.24","0.333860167","0.382946114","0.89945345","1.250701506","0.96690545",27.56685806,0.125558394,"July20",0
"603","20230721 08:55:12",32.4,1.15,"LCOR-307","CO2",0.001999748,1.99974829,18.96127159,391.1362258,197.1781145,414.3,1499.956774,0.165553042,67.28483247,2.504925972,1.227628853,3011.7,"0.774800969",638.3236,835.982,"0.236438584","149.0951732",0.016398808,"2.602589529",484.99,"484.99","0.41985593","0.56314218","0.861087343","1.252984492","0.932396728",27.71641935,0.100792443,"July20",400
"604","20230721 08:56:36",32.4,1.15,"LCOR-307","CO2",0.003121744,3.121744183,16.22688744,399.7746333,284.9449882,417.25,1499.979,0.250673126,64.73270577,2.365748182,1.28657171,3011.7,"0.774800969",636.2456,841.288,"0.243724385","153.6918256",0.014230468,"2.579868012",483.09,"483.09","0.425773338","0.57242754","0.858341935","1.257496218","0.930122859",27.34496333,0.150620053,"July20",400
"605","20230721 08:58:01",32.4,1.15,"LCOR-307","CO2",0.002932272,2.932272092,24.25541096,596.5751667,408.8249945,623.616,1500.015333,0.227258889,63.5991943,2.34686863,1.327423791,3011.7,"0.774800969",668.09288,928.765,"0.280665314","176.9908699",0.020595792,"2.242693254",497.63,"497.63","0.464202462","0.604618321","0.828511139","1.040469878","0.892634881",27.44739,0.137040963,"July20",600
"606","20230721 08:59:25",32.4,1.15,"LCOR-307","CO2",0.002780669,2.780668855,26.61194795,796.7511667,579.5098954,826.557,1499.981333,0.217423347,64.50945702,2.400288342,1.312811109,3011.7,"0.774800969",696.48048,954.994,"0.270696486","170.7005826",0.022464748,"2.153632379",507.52,"507.52","0.468562106","0.577717409","0.821309171","0.934064099","0.88139453",27.62699333,0.131307513,"July20",800
"607","20230721 09:00:50",32.4,1.15,"LCOR-307","CO2",0.002902016,2.902016173,26.70674226,996.8624333,784.8552392,1025.45,1500.006,0.229189413,64.77188016,2.396273906,1.302582641,3011.7,"0.774800969",703.85392,919.386,"0.234430457","147.833738",0.02253954,"2.275773179",503.49,"503.49","0.452362773","0.51823552","0.834186133","0.893752587","0.896654221",27.56126667,0.13816526,"July20",1000
"608","20230721 09:02:14",32.4,1.15,"LCOR-307","CO2",0.003175483,3.175482845,29.64285128,1195.551333,973.8746289,1225.93,1500.001,0.24832543,63.56730885,2.322045991,1.320881691,3011.7,"0.774800969",719.23404,919.754,"0.218014774","137.4813666",0.02486763,"2.274462519",513.01,"513.01","0.442231292","0.49298812","0.837217102","0.830234497","0.896496516",27.30101667,0.149259431,"July20",1200
"609","20230721 09:03:39",32.4,1.15,"LCOR-307","CO2",0.002681906,2.681905687,32.58898799,1493.456667,1214.343193,1525.19,1500.004333,0.214782744,65.34907006,2.42311477,1.281014994,3011.7,"0.774800969",723.96524,919.797,"0.212907587","134.2610585",0.027203525,"2.27430944",518.53,"518.53","0.436256043","0.488033554","0.839053494","0.810679104","0.896478088",27.58562667,0.129768081,"July20",1500
"610","20230721 09:05:03",32.4,1.15,"LCOR-307","CO2",0.003017144,3.017144449,35.5296629,1988.713333,1700.192581,2027.43,1499.984333,0.236539015,64.12251919,2.375143818,1.314149952,3011.7,"0.774800969",714.06868,917.167,"0.221440937","139.6403937",0.029535539,"2.283698607",525.23,"525.23","0.427334389","0.51819124","0.842372118","0.850014668","0.897605166",27.51701333,0.142432195,"July20",2000
"618","20230721 09:33:38",35.2,1.5,"LCOR-101","CO2",0.000881465,0.881465449,8.384520245,400.1230645,193.1735378,408.699,1500.014516,0.0675712,66.41878643,2.385330489,1.303188993,2940.07,"0.768718877",731.18084,938.834,"0.221181977","139.4799307",0.007649577,"2.131618582",547.1,"547.1","0.417255873","0.530087151","0.83629799","0.802210203","0.885468448",27.51342581,0.041778329,"July20",400
"619","20230721 09:35:16",35.2,1.5,"LCOR-101","CO2",0.000821398,0.821398365,5.638299106,301.3823548,154.7395052,306.667,1499.984839,0.064218535,66.67472922,2.380833227,1.277196601,2940.07,"0.768718877",703.9618462,903.905,"0.221199301","139.4880992",0.005472259,"2.252631637",531.89,"531.89","0.411564268","0.537459925","0.845520268","0.892913064","0.90092316",27.37163226,0.039726642,"July20",300
"620","20230721 09:37:13",35.2,1.5,"LCOR-101","CO2",0.002902051,2.902051457,2.700469955,201.7021935,178.4949481,204.435,1499.969677,0.23257709,66.3363415,2.375994391,1.284708199,2940.07,"0.768718877",686.0796154,867.289,"0.208937718","131.7546238",0.003142896,"2.389954214",524.32,"524.32","0.395449498","0.528354996","0.858027942","0.967449451","0.917124304",27.38410323,0.140134933,"July20",200
"621","20230721 09:39:01",35.2,1.5,"LCOR-101","CO2",0.001106712,1.106711623,0.8017856,100.5809667,80.99608713,101.234,1499.988333,0.074594438,60.27815272,2.1726391,1.485880192,2940.07,"0.768718877",672.45352,833.312,"0.193035118","121.7280736",0.0016374,"2.528174321",517.48,"517.48","0.379008103","0.509316599","0.869630437","1.049104587","0.932157794",27.37391667,0.046069332,"July20",100
"622","20230721 09:40:37",35.2,1.5,"LCOR-101","CO2",0.001045708,1.045707863,-0.570319539,50.84108,62.85979964,50.0428,1499.982667,0.068762073,59.96390136,2.199135246,1.520743398,2940.07,"0.768718877",667.2954,813.021,"0.179239651","113.0281751",0.000549467,"2.616228855",509.21,"509.21","0.373681615","0.479658735","0.875019129","1.095365707","0.941135766",27.6582,0.04250624,"July20",100
"623","20230721 09:42:11",35.2,1.5,"LCOR-101","CO2",0.000945959,0.945959195,-1.855888789,2.101098613,49.21618368,49.014,1500.026129,0.062828742,60.74494178,2.209162275,1.503864403,2940.07,"0.768718877",669.4956,794.139,"0.156954135","98.97785531",-0.000469845,"2.702210822",514.86,"514.86","0.351675211","0.446304233","0.884843374","1.091866078","0.949490311",27.62665806,0.038875378,"July20",0
"624","20230721 09:44:35",35.2,1.5,"LCOR-101","CO2",0.001294728,1.294727921,10.89378983,399.0466774,185.9706564,410.67,1499.99129,0.085813263,60.44266609,2.16848623,1.513889279,2940.07,"0.768718877",655.11728,860.422,"0.238609334","150.4674996",0.009639279,"2.417009328",509.47,"509.47","0.407883573","0.584993731","0.85561096","1.137804853","0.920162683",27.48493548,0.052903696,"July20",400
"625","20230721 09:46:10",35.2,1.5,"LCOR-101","CO2",0.001572374,1.572374323,11.11776585,399.8910645,220.4110013,411.6,1500.007097,0.105207526,60.02953467,2.138355569,1.505433576,2940.07,"0.768718877",666.37192,898.938,"0.258712036","163.1460168",0.009816764,"2.270603757",514.28,"514.28","0.427902703","0.604604818","0.841429802","1.062162331","0.903120863",27.30505161,0.06466144,"July20",400
"626","20230721 09:47:59",35.2,1.5,"LCOR-101","CO2",0.001355987,1.355986571,18.33530319,598.9597419,258.8822183,618.603,1499.987419,0.090291846,60.72980766,2.218498464,1.507323073,2940.07,"0.768718877",710.0019231,1026.1,"0.308057769","194.2613113",0.015539645,"1.865286034",529.14,"529.14","0.484319267","0.636063419","0.793872074","0.913268623","0.846856665",27.68551613,0.0556253,"July20",600
"627","20230721 09:49:49",35.2,1.5,"LCOR-101","CO2",0.001583422,1.583422083,24.00302148,798.9894839,411.5061666,824.792,1499.978065,0.104806362,59.50886736,2.142674021,1.521429712,2940.07,"0.768718877",759.0411538,1124.62,"0.325068775","204.9871743",0.020033677,"1.614278601",544.44,"544.44","0.515889812","0.630112803","0.757817359","0.822195618","0.803265429",27.39996129,0.064419249,"July20",800
"628","20230721 09:51:38",35.2,1.5,"LCOR-101","CO2",0.001433214,1.433214239,27.17573286,999.0563226,524.9958995,1027.86,1499.999677,0.096892641,60.57606454,2.20124467,1.486804933,2940.07,"0.768718877",783.9195,1171.8,"0.331012545","208.7382407",0.022549003,"1.509020311",550.95,"550.95","0.529825909","0.624757188","0.740134443","0.788667853","0.782390129",27.51124839,0.059629275,"July20",1000
"629","20230721 09:53:26",35.2,1.5,"LCOR-101","CO2",0.001305168,1.305167513,29.18245297,1198.896333,630.546125,1230.02,1500.010333,0.086705525,60.00423066,2.186593574,1.510216209,2940.07,"0.768718877",786.2584615,1162.2,"0.323474048","203.9858805",0.024139937,"1.529745311",549.69,"549.69","0.527026329","0.613772083","0.743760406","0.779610214","0.786637752",27.55180333,0.053446479,"July20",1200
"630","20230721 09:55:35",35.2,1.5,"LCOR-101","CO2",0.001276987,1.276986847,29.72301632,1499.307,899.0946077,1530.98,1500.009667,0.084446217,60.02295178,2.171916489,1.516688783,2940.07,"0.768718877",768.3231154,1090.93,"0.29571731","186.4820946",0.024568556,"1.695012512",538.19,"538.19","0.506668622","0.583650332","0.769871934","0.785032238","0.818171932",27.51382333,0.0520722,"July20",1500
"631","20230721 09:57:45",35.2,1.5,"LCOR-101","CO2",0.001116082,1.116081732,29.11654722,1998.588667,1325.438541,2029.58,1499.988333,0.074496633,60.50599697,2.177229007,1.499896991,2940.07,"0.768718877",739.5622692,992.804,"0.255077267","160.8518533",0.024088033,"1.961380091",520.23,"520.23","0.475999291","0.535877409","0.804708576","0.809541181","0.861588839",27.46056,0.046009782,"July20",2000
"639","20230721 10:22:45",30.4,1.16,"LCOR-204","CO2",0.001746575,1.746575327,10.87821533,400.0994667,240.5929097,411.762,1500.02,0.116885183,59.4817437,2.189319929,1.506857064,2373.62,"0.702287645",591.4546154,736.836,"0.197304943","124.4232245",0.009932458,"2.22136812",469.19,"469.19","0.363236867","0.543185344","0.859461361","4.817143294","0.98189523",27.54887667,0.071706921,"July20",400
"640","20230721 10:24:29",30.4,1.16,"LCOR-204","CO2",0.001742965,1.742965345,8.001361485,300.3414333,183.9092547,308.73,1500.036333,0.117947019,59.78450106,2.185826871,1.490713752,2373.62,"0.702287645",580.19652,712.296,"0.185455878","116.9523025",0.007651381,"2.332350596",464.1,"464.1","0.348445028","0.532238553","0.870021786","23.42189362","0.996616604",27.45784,0.072345787,"July20",300
"641","20230721 10:27:05",30.4,1.16,"LCOR-204","CO2",0.002012315,2.01231547,4.917480651,200.1400323,136.319273,205.404,1500.012258,0.134620195,58.86688747,2.155084166,1.512949946,2373.62,"0.702287645",571.8160769,689.256,"0.170386508","107.4475294",0.005206348,"2.443742238",457.38,"457.38","0.336414917","0.506477268","0.87899428","-6.749420866","1.010438138",27.41827097,0.082355833,"July20",200
"642","20230721 10:29:26",30.4,1.16,"LCOR-204","CO2",0.002270027,2.270027142,1.329389495,100.2728333,84.0685232,101.739,1499.992333,0.155721353,59.16039226,2.151129664,1.481362038,2373.62,"0.702287645",568.50528,663.894,"0.143680648","90.60535205",0.002361445,"2.575299671",454.45,"454.45","0.315478073","0.455437826","0.890867406","-2.230688929","1.025652624",27.25207,0.094951246,"July20",100
"643","20230721 10:31:03",30.4,1.16,"LCOR-204","CO2",0.002080509,2.08050876,-0.700132166,50.94652903,57.85803029,49.9747,1499.994194,0.138910376,59.14504889,2.194453967,1.516371883,2373.62,"0.702287645",566.3995769,652.165,"0.131508779","82.92984545",0.000752251,"2.639600408",454.61,"454.61","0.302921807","0.434134409","0.897053689","-1.573937404","1.032688768",27.61651613,0.084923336,"July20",0
"644","20230721 10:33:20",30.4,1.16,"LCOR-204","CO2",0.002495533,2.49553289,-2.355070825,2.572057419,24.62960577,49.4322,1500.040645,0.173049177,59.75975926,2.183306208,1.469611683,2373.62,"0.702287645",568.9528462,638.893,"0.109470841","69.03479009",-0.000559919,"2.715207398",453.69,"453.69","0.289881091","0.377640502","0.903536587","-1.032128947","1.040650548",27.34775806,0.105230621,"July20",0
"645","20230721 10:35:26",30.4,1.16,"LCOR-204","CO2",0.002319643,2.319642971,12.64200661,398.9815806,258.2715568,412.964,1499.987742,0.156244373,59.4821768,2.196911555,1.507770052,2373.62,"0.702287645",574.9614615,725.224,"0.207194658","130.6570034",0.011331174,"2.272947393",454.47,"454.47","0.373338444","0.554978093","0.858919834","8.092553773","0.988861187",27.58817419,0.095261891,"July20",400
"646","20230721 10:36:56",30.4,1.16,"LCOR-204","CO2",0.002582019,2.582018555,12.73115243,399.8427742,272.0344136,413.641,1499.957742,0.175020508,59.06587039,2.15933711,1.503961058,2373.62,"0.702287645",584.527,745.364,"0.215783161","136.0702145",0.011402083,"2.184511192",462.04,"462.04","0.380114951","0.5676787","0.851785434","4.155135889","0.976779343",27.39620645,0.106397986,"July20",400
"647","20230721 10:38:47",30.4,1.16,"LCOR-204","CO2",0.00247051,2.470509509,19.24869778,599.1320645,398.4024784,620.236,1499.960645,0.167647481,59.47652152,2.205915352,1.499638468,2373.62,"0.702287645",619.84,820.238,"0.244316893","154.0634998",0.016569889,"1.893818623",477.7,"477.7","0.41760806","0.58503874","0.819328875","1.764346463","0.931862956",27.5922,0.102032328,"July20",600
"648","20230721 10:40:39",30.4,1.16,"LCOR-204","CO2",0.002521426,2.52142595,23.00566738,799.2598333,559.7712116,824.463,1499.999,0.169644553,58.89909265,2.186295436,1.51333422,2373.62,"0.702287645",642.1168462,854.648,"0.248676828","156.816901",0.019548319,"1.777307149",488.7,"488.7","0.428185639","0.580768726","0.80585489","1.436098937","0.911220638",27.56484,0.103215824,"July20",800
"649","20230721 10:42:30",30.4,1.16,"LCOR-204","CO2",0.002508291,2.508290764,24.21461587,999.1835161,740.984002,1026.12,1499.977419,0.167986605,58.66064716,2.169424158,1.520031757,2373.62,"0.702287645",646.60348,846.927,"0.236529854","149.154743",0.020507185,"1.802626437",490.54,"490.54","0.42080014","0.562095475","0.810742507","1.428117858","0.915852412",27.51776452,0.102235045,"July20",1000
"650","20230721 10:44:37",30.4,1.16,"LCOR-204","CO2",0.002464372,2.464371765,24.41609662,1199.764839,932.3376649,1227.53,1500.02871,0.166115041,58.8110594,2.16623282,1.509887566,2373.62,"0.702287645",640.4418,836.195,"0.234099941","147.6275199",0.02066623,"1.83859626",486.26,"486.26","0.418484923","0.559398745","0.814590221","1.511152626","0.922290463",27.4558871,0.101123767,"July20",1200
"651","20230721 10:46:47",30.4,1.16,"LCOR-204","CO2",0.002252058,2.252057692,24.25794913,1500.139667,1211.884192,1527.76,1500.000333,0.155379356,60.06668464,2.215527835,1.471763343,2373.62,"0.702287645",635.2874615,814.532,"0.220058314","138.7699919",0.020541228,"1.914090545",481.79,"481.79","0.408506971","0.53868925","0.824116332","1.661579392","0.935285945",27.50773333,0.094748474,"July20",1500
"652","20230721 10:48:56",30.4,1.16,"LCOR-204","CO2",0.002355308,2.355308369,23.73927074,1999.984667,1708.600975,2027.39,1499.983,0.158258772,58.76992288,2.155421356,1.512655501,2373.62,"0.702287645",636.4341538,794.283,"0.198731241","125.3195747",0.020130206,"1.988380716",471.82,"471.82","0.405979984","0.489509947","0.830443264","1.80137225","0.947433178",27.41847,0.096459421,"July20",2000
"653","20230721 10:50:35",30.4,1.16,"LCOR-204","CO2",-7.29e-05,-0.072892493,751.9718467,1280.413226,199267.9005,2032.05,1499.591613,-0.00601203,59.73466807,1.946776521,1.199102315,2373.62,"0.702287645",1.329908,1.3952,"0.046797592","29.50277974",0.597700203,"1700.275803",-4.15,"-4.15","3.974483945","0.011774508","0.997667899","-9.26e-05","1.423081002",24.82087419,-0.00376116,"July20",2000
"661","20230721 11:25:50",27.6,1.25,"LCOR-291","CO2",0.00104373,1.04373046,5.969348776,400.2075806,252.7904177,406.591,1499.99871,0.069249997,59.5860051,2.165414776,1.506562409,2188.17,"0.722568173",553.52476,645.896,"0.143012559","90.18441401",0.006108271,"2.387805467",426.83,"426.83","0.339166058","0.421659409","0.875625376","2.378985268","0.975442445",27.43662258,0.042804553,"July20",400
"662","20230721 11:27:27",27.6,1.25,"LCOR-291","CO2",0.000793358,0.793357649,4.132423854,300.7417667,169.6623686,304.732,1500.020667,0.053170365,60.45246716,2.205327203,1.486538095,2188.17,"0.722568173",537.49004,630.031,"0.146883185","92.62662672",0.004651723,"2.473114815",423.86,"423.86","0.327239453","0.448855368","0.883143552","4.030003048","0.985476585",27.52892333,0.032949672,"July20",300
"663","20230721 11:29:21",27.6,1.25,"LCOR-291","CO2",0.000856819,0.856818525,2.279298091,200.7296774,132.2970365,202.961,1500.022258,0.057147632,60.13929166,2.174594107,1.495218747,2188.17,"0.722568173",530.5445769,614.798,"0.137042448","86.42099165",0.003182418,"2.559169028",418.49,"418.49","0.319304877","0.429189962","0.889071471","10.89953727","0.995111005",27.42655161,0.035392026,"July20",200
