SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
363,14:42:35,2023-08-28,Auto gsw+F,LI-COR Default,,363,,,0.309853,2.920830,0.280135,3.151660,1.695932,1.607304,2.811074,1.115142,15.855381,16.729662,27.730072,0.441786,PSF-00508_20230828144235,0.000000,0.000000,0.000000,94.252106,330.484802,0.714807,0.5,0.80,72.236534,53.82,51.01,24.85,22.95,101.37,156.6,156.3,0.2,253,3.582,45,-19,0,,,,,,,,21:43:25,2023-08-28,44.588814,-123.198936,68.900002,18,0.610000,14:35:20,2023-08-28,-0.09,0.001,0.001,0.008,-0.139,-0.238,-0.733,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,317.401520,25,-8.994496,318.398224,317.635010,0.763214,2.481601,2.501545,1.656125,0.935737,0.274377,-0.022485,1.168314,0.324841,94.252106,0.000423,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828144235,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
364,14:43:41,2023-08-28,Auto gsw+F,LI-COR Default,,364,,,0.157105,2.921804,0.149089,1.763261,1.662012,1.612448,2.834345,1.172334,15.906209,16.395132,27.959776,0.441786,PSF-00508_20230828144341,0.000000,0.000000,0.000000,92.504028,334.758209,0.723669,0.5,0.80,63.330780,52.70,51.13,24.86,23.09,101.37,156.7,153.6,2.0,219,3.582,65,11,339,,,,,,,,21:44:32,2023-08-28,44.588734,-1.398957,67.500000,17,0.660000,14:35:20,2023-08-28,-0.09,0.004,-0.000,0.014,0.116,0.221,0.165,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,324.776886,25,-6.866334,325.229279,324.948761,0.280518,2.481761,2.499970,1.657131,0.928841,0.274216,-0.021085,1.169394,0.295699,92.504028,0.000429,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828144341,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
365,14:44:40,2023-08-28,Auto gsw+F,LI-COR Default,,365,,,0.172070,2.921102,0.162498,1.911946,1.656868,1.603092,2.823272,1.166404,15.813640,16.344112,27.850061,0.441786,PSF-00508_20230828144440,0.000000,0.000000,0.000000,83.450317,315.660034,0.735632,0.5,0.80,84.713181,52.59,50.88,24.85,23.02,101.37,156.6,156.2,0.3,288,3.581,29,28,23,,,,,,,,21:45:31,2023-08-28,44.588688,-123.198952,67.000000,17,0.660000,14:35:20,2023-08-28,-0.09,-0.001,0.001,-9999.000,-0.031,-0.025,-9999.000,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,298.012390,25,-12.130158,301.056519,298.330536,2.725983,2.481425,2.499818,1.656406,0.935427,0.274397,-0.021638,1.169993,0.355178,83.450317,0.000429,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828144440,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
366,14:45:09,2023-08-28,Auto gsw+F,LI-COR Default,,366,,,0.050835,2.918662,0.049964,0.621047,1.635389,1.617885,2.867342,1.231953,15.961064,16.133745,28.287436,0.441786,PSF-00508_20230828144509,0.000000,0.000000,0.000000,94.579338,343.890228,0.724972,0.5,0.80,65.366165,51.92,51.36,24.84,23.28,101.36,156.3,156.0,0.2,225,3.578,35,-54,331,,,,,,,,21:45:59,2023-08-28,44.588722,-123.198906,67.199997,16,0.680000,14:35:20,2023-08-28,-0.09,0.000,-0.000,-9999.000,-0.256,0.029,-9999.000,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,333.933228,25,-7.194867,332.375763,333.611420,-1.235657,2.482092,2.498882,1.653895,0.934976,0.274445,-0.018623,1.170142,0.301401,94.579338,0.000419,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828144509,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
367,14:46:02,2023-08-28,Auto gsw+F,LI-COR Default,,367,,,0.062464,2.921144,0.061157,0.921765,1.621194,1.595261,3.113358,1.492164,15.737288,15.993116,30.713345,0.441786,PSF-00508_20230828144602,0.000000,0.000000,0.000000,104.035378,296.055328,0.648595,0.5,0.80,76.267052,51.46,50.63,24.85,24.65,101.37,156.6,156.1,0.3,294,3.580,41,2,232,,,,,,,,21:46:53,2023-08-28,44.588715,-123.198898,67.599998,17,0.660000,14:45:56,2023-08-28,-0.10,0.000,0.002,-9999.000,0.766,1.620,-9999.000,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,291.179535,25,-3.619335,290.175323,290.884644,-0.709320,2.481085,2.498243,1.656449,0.935220,0.274404,-0.002673,1.170771,0.360409,104.035378,0.000423,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828144602,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
368,14:46:26,2023-08-28,Auto gsw+F,LI-COR Default,,368,,,0.041121,2.919872,0.040550,0.520454,1.612005,1.597347,2.884109,1.272105,15.758876,15.903482,28.453627,0.441786,PSF-00508_20230828144626,0.000000,0.000000,0.000000,107.777237,324.514771,0.667882,0.5,0.80,66.977921,51.12,50.66,24.86,23.37,101.36,156.5,155.8,0.4,251,3.581,55,-22,220,,,,,,,,21:47:17,2023-08-28,44.588753,-123.198914,67.400002,18,0.620000,14:45:56,2023-08-28,-0.10,-0.000,0.002,-9999.000,-0.133,-1.015,-9999.000,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,316.406616,25,-5.696393,315.825806,316.376740,-0.550934,2.481119,2.497774,1.655138,0.934487,0.274261,-0.017702,1.171122,0.323177,107.777237,0.000421,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828144626,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
369,14:47:03,2023-08-28,Auto gsw+F,LI-COR Default,,369,,,0.045931,2.921662,0.045220,0.587768,1.611058,1.594526,2.899358,1.288300,15.729494,15.892574,28.601246,0.441786,PSF-00508_20230828144703,0.000000,0.000000,0.000000,78.821182,204.651093,0.614851,0.5,0.80,58.953541,51.11,50.59,24.85,23.46,101.37,156.7,156.0,0.5,240,3.580,37,-28,16,,,,,,,,21:47:54,2023-08-28,44.588745,-123.198853,67.300003,17,0.660000,14:45:56,2023-08-28,-0.10,0.002,0.001,-9999.000,0.379,0.178,-9999.000,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,201.216095,25,-2.491373,200.364594,201.091843,-0.727249,2.481022,2.497760,1.656984,0.934756,0.274328,-0.016615,1.171838,0.313706,78.821182,0.000421,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828144703,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
370,14:47:38,2023-08-28,Auto gsw+F,LI-COR Default,,370,,,0.095143,2.919058,0.092140,1.128062,1.631278,1.599497,2.844735,1.213457,15.781404,16.094973,28.067526,0.441786,PSF-00508_20230828144738,0.000000,0.000000,0.000000,92.625618,292.842010,0.683701,0.5,0.80,59.633831,51.79,50.78,24.84,23.15,101.35,156.4,155.9,0.3,218,3.580,50,-60,15,,,,,,,,21:48:29,2023-08-28,44.588840,-123.198875,67.599998,18,0.640000,14:45:56,2023-08-28,-0.10,-0.001,-0.000,-9999.000,-0.202,-0.337,-9999.000,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,279.799103,25,-8.954342,277.004608,280.049561,-3.044952,2.481289,2.498712,1.654301,0.934558,0.274451,-0.020132,1.171963,0.295072,92.625618,0.000418,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828144738,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
371,14:48:16,2023-08-28,Auto gsw+F,LI-COR Default,,371,,,0.140138,2.919545,0.133720,1.584542,1.651942,1.607325,2.826454,1.174512,15.858136,16.298334,27.886263,0.441786,PSF-00508_20230828144816,0.000000,0.000000,0.000000,87.467911,293.399353,0.701881,0.5,0.80,68.037735,52.47,51.05,24.83,23.04,101.36,156.4,155.7,0.5,242,3.580,14,-60,324,,,,,,,,21:49:07,2023-08-28,44.588871,-123.198875,66.099998,17,0.670000,14:45:56,2023-08-28,-0.10,0.003,0.002,-9999.000,-0.172,-0.394,-9999.000,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,283.490906,25,-6.848082,283.860687,283.615967,0.244720,2.481669,2.499671,1.654801,0.934187,0.274542,-0.021267,1.172165,0.315973,87.467911,0.000421,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828144816,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
372,14:48:49,2023-08-28,Auto gsw+F,LI-COR Default,,372,,,0.100512,2.921606,0.097169,1.196078,1.652735,1.619112,2.872478,1.219743,15.974782,16.306519,28.340971,0.441786,PSF-00508_20230828144849,0.000000,0.000000,0.000000,90.192673,272.315582,0.668794,0.5,0.80,58.509865,52.51,51.44,24.83,23.31,101.35,156.7,155.7,0.6,219,3.577,39,-65,325,,,,,,,,21:49:40,2023-08-28,44.588955,-123.198898,65.699997,18,0.640000,14:45:56,2023-08-28,-0.10,0.000,0.003,-9999.000,-0.110,0.824,-9999.000,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,264.894592,25,-5.108684,265.179626,265.017151,0.162476,2.482203,2.499724,1.656926,0.934070,0.274585,-0.018129,1.172732,0.295639,90.192673,0.000414,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828144849,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
373,14:49:18,2023-08-28,Auto gsw+F,LI-COR Default,,373,,,0.006461,2.921004,0.006447,0.090967,1.635894,1.633335,3.033244,1.397350,16.113956,16.139202,29.925007,0.441786,PSF-00508_20230828144918,0.000000,0.000000,0.000000,96.508026,206.066452,0.531666,0.5,0.80,59.514610,51.95,51.87,24.84,24.21,101.36,156.6,156.0,0.4,280,3.578,60,-36,169,,,,,,,,21:50:09,2023-08-28,44.588882,-123.198837,66.099998,17,0.670000,14:45:56,2023-08-28,-0.10,0.000,0.001,-9999.000,0.049,0.220,-9999.000,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,197.665573,25,-6.059604,195.084213,197.409515,-2.325302,2.482789,2.498937,1.656304,0.934818,0.274496,-0.007684,1.173327,0.348256,96.508026,0.000421,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828144918,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
374,14:49:51,2023-08-28,Auto gsw+F,LI-COR Default,,374,,,0.073755,2.920420,0.071938,0.889470,1.704478,1.679461,2.929160,1.224682,16.568327,16.815128,28.896942,0.441786,PSF-00508_20230828144951,0.000000,0.000000,0.000000,99.787834,309.536224,0.677621,0.5,0.80,90.873985,54.05,53.25,24.86,23.63,101.37,156.5,156.0,0.4,335,3.578,1,-6,272,,,,,,,,21:50:41,2023-08-28,44.588837,-123.198853,65.699997,17,0.660000,14:45:56,2023-08-28,-0.10,-0.001,-0.001,-9999.000,-0.077,-0.531,-9999.000,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,300.997864,25,-5.886211,301.136627,301.127014,0.009613,2.484689,2.501871,1.655702,0.934796,0.274229,-0.014751,1.174091,0.395952,99.787834,0.000430,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828144951,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
375,14:50:31,2023-08-28,Auto gsw+F,LI-COR Default,,375,,,0.098269,2.920810,0.095070,1.210205,1.677732,1.643696,2.938678,1.260946,16.215652,16.551434,28.991119,0.441786,PSF-00508_20230828145031,0.000000,0.000000,0.000000,97.076294,263.282440,0.631285,0.5,0.80,81.391533,53.08,52.00,24.90,23.68,101.36,156.6,156.0,0.4,322,3.578,37,-2,1,,,,,,,,21:51:22,2023-08-28,44.588676,-123.198830,65.400002,18,0.640000,14:45:56,2023-08-28,-0.10,0.003,0.002,-9999.000,0.240,0.212,-9999.000,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,255.779022,25,-5.172565,255.599136,255.892761,-0.293625,2.482958,2.500505,1.656105,0.934945,0.273811,-0.014576,1.175343,0.384813,97.076294,0.000424,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828145031,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
376,14:51:14,2023-08-28,Auto gsw+F,LI-COR Default,,376,,,0.018551,2.922019,0.018434,0.253057,1.651488,1.644376,3.010921,1.359433,16.222845,16.293009,29.704704,0.441786,PSF-00508_20230828145114,0.000000,0.000000,0.000000,92.453957,216.265060,0.572497,0.5,0.80,51.770012,52.12,51.89,24.94,24.09,101.36,156.7,155.7,0.6,226,3.578,48,-50,217,,,,,,,,21:52:05,2023-08-28,44.588867,-123.198814,63.599998,18,0.640000,14:45:56,2023-08-28,-0.10,-0.001,-0.001,-9999.000,0.474,0.960,-9999.000,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,210.014099,25,-4.289177,209.356064,210.137405,-0.781342,2.482800,2.499150,1.657353,0.934236,0.273357,-0.010357,1.176449,0.301971,92.453957,0.000421,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828145114,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
377,14:52:20,2023-08-28,Auto gsw+F,LI-COR Default,,377,,,0.065969,2.920529,0.064512,0.824371,1.650048,1.626852,2.916132,1.266084,16.049921,16.278765,28.769484,0.441786,PSF-00508_20230828145220,0.000000,0.000000,0.000000,99.838974,356.784210,0.720170,0.5,0.80,86.476883,51.92,51.19,24.99,23.56,101.36,156.6,156.1,0.3,300,3.577,46,-36,196,,,,,,,,21:53:10,2023-08-28,44.588917,-123.198792,64.699997,18,0.640000,14:45:56,2023-08-28,-0.10,0.002,-0.000,0.012,-0.806,-0.969,-2.891,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,346.656921,25,-7.183916,345.992798,346.521057,-0.528259,2.481825,2.498866,1.655815,0.935084,0.272834,-0.017121,1.177296,0.365767,99.838974,0.000425,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828145220,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
378,14:52:55,2023-08-28,Auto gsw+F,LI-COR Default,,378,,,0.021284,2.919745,0.021130,0.277628,1.637168,1.629350,2.939028,1.301860,16.072815,16.149942,28.992216,0.441786,PSF-00508_20230828145255,0.000000,0.000000,0.000000,91.104630,187.015518,0.512850,0.5,0.80,82.006783,51.55,51.30,24.98,23.69,101.37,156.5,155.7,0.5,400,3.578,-4,18,23,,,,,,,,21:53:45,2023-08-28,44.588909,-123.198730,65.500000,18,0.640000,14:45:56,2023-08-28,-0.10,0.001,0.003,-9999.000,0.693,-0.137,-9999.000,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,183.965561,25,-2.073406,183.810715,184.053391,-0.242676,2.481977,2.498342,1.655007,0.934183,0.272941,-0.015495,1.177590,0.451458,91.104630,0.000435,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828145255,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
379,14:53:42,2023-08-28,Auto gsw+F,LI-COR Default,,379,,,0.114285,2.920308,0.109981,1.344730,1.660537,1.622696,2.872206,1.211668,16.008564,16.381882,28.335491,0.441786,PSF-00508_20230828145342,0.000000,0.000000,0.000000,97.162125,361.262909,0.731049,0.5,0.80,54.682545,52.27,51.07,24.99,23.31,101.36,156.5,155.8,0.5,187,3.575,33,-74,281,,,,,,,,21:54:33,2023-08-28,44.588882,-123.198685,65.900002,17,0.660000,14:45:56,2023-08-28,-0.10,-0.001,0.001,0.013,-0.165,-0.240,-0.095,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,350.512848,25,-7.331755,352.030273,350.788544,1.241730,2.481661,2.499346,1.655587,0.934275,0.272874,-0.019996,1.178856,0.268344,97.162125,0.000411,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828145342,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
380,14:55:12,2023-08-28,Auto gsw+F,LI-COR Default,,380,,,0.115155,2.920188,0.110787,1.484238,1.666272,1.624505,2.993031,1.326759,16.026800,16.438864,29.528210,0.441786,PSF-00508_20230828145512,0.000000,0.000000,0.000000,82.657097,184.817535,0.552764,0.5,0.80,64.917236,52.34,51.03,25.02,23.99,101.36,156.5,155.8,0.5,294,3.576,38,-12,343,,,,,,,,21:56:03,2023-08-28,44.588886,-123.198685,66.099998,17,0.660000,14:45:56,2023-08-28,-0.10,-0.002,-0.002,-9999.000,0.148,0.117,-9999.000,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,180.675034,25,-2.834507,180.507660,180.768066,-0.260406,2.481589,2.499443,1.655463,0.934275,0.272506,-0.012441,1.180014,0.360093,82.657097,0.000426,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828145512,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
381,14:55:38,2023-08-28,Auto gsw+F,LI-COR Default,,381,,,0.039757,2.920313,0.039223,0.535797,1.626776,1.611693,2.980023,1.353247,15.899623,16.048418,29.398422,0.441786,PSF-00508_20230828145538,0.000000,0.000000,0.000000,93.588707,235.195374,0.602081,0.5,0.80,75.306740,51.08,50.61,25.03,23.92,101.37,156.5,155.7,0.5,313,3.577,38,-42,221,,,,,,,,21:56:29,2023-08-28,44.588818,-123.198700,66.400002,20,0.600000,14:45:56,2023-08-28,-0.10,-0.001,0.000,-9999.000,0.138,0.169,-9999.000,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,229.353195,25,-3.993498,228.776337,229.490143,-0.713806,2.481007,2.497673,1.655592,0.934142,0.272437,-0.013361,1.180372,0.376523,93.588707,0.000422,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828145538,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
382,14:56:21,2023-08-28,Auto gsw+F,LI-COR Default,,382,,,0.053819,2.920046,0.052845,0.675287,1.647032,1.628023,2.913183,1.266151,16.061277,16.248814,28.740034,0.441786,PSF-00508_20230828145621,0.000000,0.000000,0.000000,106.369614,351.321960,0.697230,0.5,0.80,59.162148,51.63,51.03,25.06,23.54,101.36,156.5,155.6,0.5,212,3.576,22,-83,233,,,,,,,,21:57:12,2023-08-28,44.588821,-123.198677,66.900002,18,0.640000,14:56:14,2023-08-28,-0.06,0.001,-0.003,-9999.000,-0.268,-0.489,-9999.000,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,337.195160,25,-9.633309,335.650574,337.559540,-1.908966,2.481585,2.498379,1.655317,0.933970,0.272121,-0.018091,1.180861,0.289974,106.369614,0.000422,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828145621,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
383,14:56:55,2023-08-28,Auto gsw+F,LI-COR Default,,383,,,0.068681,2.921902,0.067104,0.833750,1.645167,1.621730,2.876558,1.231390,15.998406,16.229612,28.377306,0.441786,PSF-00508_20230828145655,0.000000,0.000000,0.000000,105.707291,336.097107,0.685486,0.5,0.80,71.012108,51.48,50.75,25.08,23.33,101.37,156.7,155.8,0.6,259,3.575,61,-17,330,,,,,,,,21:57:43,2023-08-28,44.588875,-123.198631,68.800003,18,0.640000,14:56:14,2023-08-28,-0.06,0.002,0.003,-9999.000,-0.735,0.160,-9999.000,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,327.657227,25,-6.276800,326.033936,327.129883,-1.095947,2.481190,2.498171,1.657232,0.934375,0.271820,-0.020852,1.181264,0.330298,105.707291,0.000417,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828145655,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
384,14:57:48,2023-08-28,Auto gsw+F,LI-COR Default,,384,,,0.096033,2.920315,0.092976,1.205104,1.668019,1.634109,2.951935,1.283916,16.120882,16.455412,29.121553,0.441786,PSF-00508_20230828145748,0.000000,0.000000,0.000000,78.593735,212.117401,0.629480,0.5,0.80,60.951752,52.13,51.07,25.10,23.76,101.37,156.5,155.9,0.4,242,3.574,51,-6,205,,,,,,,,21:58:39,2023-08-28,44.588902,-123.198601,70.099998,20,0.600000,14:56:14,2023-08-28,-0.06,0.002,0.005,-9999.000,0.374,0.880,-9999.000,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,208.192352,25,-2.672066,208.035355,208.300003,-0.264648,2.481629,2.499076,1.655594,0.934611,0.271588,-0.016122,1.182189,0.315742,78.593735,0.000416,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828145748,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
385,14:58:30,2023-08-28,Auto gsw+F,LI-COR Default,,385,,,0.086641,2.918855,0.084144,1.110693,1.652218,1.620923,2.959807,1.307590,15.990799,16.299526,29.199211,0.441786,PSF-00508_20230828145830,0.000000,0.000000,0.000000,108.932373,303.080017,0.640582,0.5,0.80,69.890648,51.61,50.63,25.11,23.80,101.37,156.3,155.9,0.3,273,3.574,43,4,236,,,,,,,,21:59:20,2023-08-28,44.588894,-123.198601,70.000000,19,0.620000,14:56:14,2023-08-28,-0.06,0.000,0.001,0.017,0.265,0.217,0.332,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,297.610748,25,-3.798203,297.411194,297.653778,-0.242584,2.481020,2.498340,1.654093,0.934594,0.271486,-0.015718,1.182847,0.342156,108.932373,0.000431,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828145830,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
386,14:59:28,2023-08-28,Auto gsw+F,LI-COR Default,,386,,,0.039516,2.920353,0.038989,0.520981,1.650590,1.635929,2.974137,1.323547,16.139273,16.283915,29.341377,0.441786,PSF-00508_20230828145928,0.000000,0.000000,0.000000,100.925804,298.131836,0.661473,0.5,0.80,66.031387,51.47,51.01,25.14,23.88,101.36,156.5,156.1,0.3,250,3.573,-54,-50,16,,,,,,,,22:00:19,2023-08-28,44.588718,-123.198593,68.800003,17,0.660000,14:56:14,2023-08-28,-0.06,0.002,0.001,-9999.000,-0.085,-0.330,-9999.000,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,293.248413,25,-3.310880,294.107422,293.401825,0.705597,2.481540,2.498140,1.655634,0.935184,0.271180,-0.015118,1.183859,0.322188,100.925804,0.000422,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828145928,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
387,15:00:09,2023-08-28,Auto gsw+F,LI-COR Default,,387,,,0.144745,2.921076,0.137911,1.758485,1.679410,1.629964,2.942449,1.263039,16.079947,16.567743,29.027897,0.441786,PSF-00508_20230828150009,0.000000,0.000000,0.000000,97.219345,329.152649,0.704638,0.5,0.80,95.900009,52.29,50.75,25.17,23.71,101.37,156.6,155.9,0.5,340,3.573,-31,-17,297,,,,,,,,22:01:00,2023-08-28,44.588692,-123.198570,68.599998,19,0.620000,14:56:14,2023-08-28,-0.06,0.001,0.003,0.012,-0.315,-0.750,-1.838,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,313.605652,25,-10.732069,314.509399,313.820496,0.688904,2.481177,2.499289,1.656379,0.934502,0.270918,-0.017478,1.184196,0.400236,97.219345,0.000414,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828150009,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
