"","Datetime","soil_water_content"
"3788",2023-08-27 22:15:00,0.212
"3789",2023-08-27 22:30:00,0.212
"3790",2023-08-27 22:45:00,0.212
"3791",2023-08-27 23:00:00,0.212
"3792",2023-08-27 23:15:00,0.212
"3793",2023-08-27 23:30:00,0.212
"3794",2023-08-27 23:45:00,0.212
"3795",2023-08-28,0.212
"3796",2023-08-28 00:15:00,0.212
"3797",2023-08-28 00:30:00,0.212
"3798",2023-08-28 00:45:00,0.212
"3799",2023-08-28 01:00:00,0.212
"3800",2023-08-28 01:15:00,0.212
"3801",2023-08-28 01:30:00,0.212
"3802",2023-08-28 01:45:00,0.212
"3803",2023-08-28 02:00:00,0.212
"3804",2023-08-28 02:15:00,0.212
"3805",2023-08-28 02:30:00,0.212
"3806",2023-08-28 02:45:00,0.212
"3807",2023-08-28 03:00:00,0.212
"3808",2023-08-28 03:15:00,0.212
"3809",2023-08-28 03:30:00,0.212
"3810",2023-08-28 03:45:00,0.212
"3811",2023-08-28 04:00:00,0.212
"3812",2023-08-28 04:15:00,0.212
"3813",2023-08-28 04:30:00,0.212
"3814",2023-08-28 04:45:00,0.212
"3815",2023-08-28 05:00:00,0.212
"3816",2023-08-28 05:15:00,0.212
"3817",2023-08-28 05:30:00,0.212
"3818",2023-08-28 05:45:00,0.212
"3819",2023-08-28 06:00:00,0.212
"3820",2023-08-28 06:15:00,0.212
"3821",2023-08-28 06:30:00,0.212
"3822",2023-08-28 06:45:00,0.212
"3823",2023-08-28 07:00:00,0.212
"3824",2023-08-28 07:15:00,0.212
"3825",2023-08-28 07:30:00,0.212
"3826",2023-08-28 07:45:00,0.212
"3827",2023-08-28 08:00:00,0.212
"3828",2023-08-28 08:15:00,0.212
"3829",2023-08-28 08:30:00,0.212
"3830",2023-08-28 08:45:00,0.212
"3831",2023-08-28 09:00:00,0.212
"3832",2023-08-28 09:15:00,0.212
"3833",2023-08-28 09:30:00,0.212
"3834",2023-08-28 09:45:00,0.212
"3835",2023-08-28 10:00:00,0.212
"3836",2023-08-28 10:15:00,0.212
"3837",2023-08-28 10:30:00,0.212
"3838",2023-08-28 10:45:00,0.212
"3839",2023-08-28 11:00:00,0.212
"3840",2023-08-28 11:15:00,0.212
"3841",2023-08-28 11:30:00,0.212
"3842",2023-08-28 11:45:00,0.212
"3843",2023-08-28 12:00:00,0.212
"3844",2023-08-28 12:15:00,0.212
"3845",2023-08-28 12:30:00,0.212
"3846",2023-08-28 12:45:00,0.212
"3847",2023-08-28 13:00:00,0.212
"3848",2023-08-28 13:15:00,0.212
"3849",2023-08-28 13:30:00,0.212
"3850",2023-08-28 13:45:00,0.212
"3851",2023-08-28 14:00:00,0.212
"3852",2023-08-28 14:15:00,0.212
"3853",2023-08-28 14:30:00,0.212
"3854",2023-08-28 14:45:00,0.212
"3855",2023-08-28 15:00:00,0.212
"3856",2023-08-28 15:15:00,0.212
"3857",2023-08-28 15:30:00,0.212
"3858",2023-08-28 15:45:00,0.212
"3859",2023-08-28 16:00:00,0.212
"3860",2023-08-28 16:15:00,0.212
"3861",2023-08-28 16:30:00,0.212
"3862",2023-08-28 16:45:00,0.212
"3863",2023-08-28 17:00:00,0.212
"3864",2023-08-28 17:15:00,0.212
"3865",2023-08-28 17:30:00,0.212
"3866",2023-08-28 17:45:00,0.212
"3867",2023-08-28 18:00:00,0.212
"3868",2023-08-28 18:15:00,0.212
"3869",2023-08-28 18:30:00,0.212
"3870",2023-08-28 18:45:00,0.212
"3871",2023-08-28 19:00:00,0.212
"3872",2023-08-28 19:15:00,0.212
"3873",2023-08-28 19:30:00,0.212
"3874",2023-08-28 19:45:00,0.212
"3875",2023-08-28 20:00:00,0.212
"3876",2023-08-28 20:15:00,0.212
"3877",2023-08-28 20:30:00,0.212
"3878",2023-08-28 20:45:00,0.212
"3879",2023-08-28 21:00:00,0.212
"3880",2023-08-28 21:15:00,0.212
"3881",2023-08-28 21:30:00,0.212
"3882",2023-08-28 21:45:00,0.212
"3883",2023-08-28 22:00:00,0.212
"3884",2023-08-28 22:15:00,0.212
"3885",2023-08-28 22:30:00,0.212
"3886",2023-08-28 22:45:00,0.212
"3887",2023-08-28 23:00:00,0.212
"3888",2023-08-28 23:15:00,0.212
"3889",2023-08-28 23:30:00,0.212
"3890",2023-08-28 23:45:00,0.212
"3891",2023-08-29,0.212
"3892",2023-08-29 00:15:00,0.212
"3893",2023-08-29 00:30:00,0.212
"3894",2023-08-29 00:45:00,0.212
"3895",2023-08-29 01:00:00,0.212
"3896",2023-08-29 01:15:00,0.212
"3897",2023-08-29 01:30:00,0.212
"3898",2023-08-29 01:45:00,0.212
"3899",2023-08-29 02:00:00,0.212
"3900",2023-08-29 02:15:00,0.212
"3901",2023-08-29 02:30:00,0.212
"3902",2023-08-29 02:45:00,0.212
"3903",2023-08-29 03:00:00,0.212
"3904",2023-08-29 03:15:00,0.212
"3905",2023-08-29 03:30:00,0.212
"3906",2023-08-29 03:45:00,0.212
"3907",2023-08-29 04:00:00,0.212
"3908",2023-08-29 04:15:00,0.212
"3909",2023-08-29 04:30:00,0.212
"3910",2023-08-29 04:45:00,0.212
"3911",2023-08-29 05:00:00,0.212
"3912",2023-08-29 05:15:00,0.212
"3913",2023-08-29 05:30:00,0.212
"3914",2023-08-29 05:45:00,0.212
"3915",2023-08-29 06:00:00,0.212
"3916",2023-08-29 06:15:00,0.212
"3917",2023-08-29 06:30:00,0.212
"3918",2023-08-29 06:45:00,0.212
"3919",2023-08-29 07:00:00,0.212
"3920",2023-08-29 07:15:00,0.212
"3921",2023-08-29 07:30:00,0.212
"3922",2023-08-29 07:45:00,0.212
"3923",2023-08-29 08:00:00,0.212
"3924",2023-08-29 08:15:00,0.212
"3925",2023-08-29 08:30:00,0.212
"3926",2023-08-29 08:45:00,0.212
"3927",2023-08-29 09:00:00,0.212
"3928",2023-08-29 09:15:00,0.212
"3929",2023-08-29 09:30:00,0.212
"3930",2023-08-29 09:45:00,0.212
"3931",2023-08-29 10:00:00,0.212
"3932",2023-08-29 10:15:00,0.212
"3933",2023-08-29 10:30:00,0.212
"3934",2023-08-29 10:45:00,0.212
"3935",2023-08-29 11:00:00,0.212
"3936",2023-08-29 11:15:00,0.212
"3937",2023-08-29 11:30:00,0.212
"3938",2023-08-29 11:45:00,0.212
"3939",2023-08-29 12:00:00,0.212
"3940",2023-08-29 12:15:00,0.212
"3941",2023-08-29 12:30:00,0.212
"3942",2023-08-29 12:45:00,0.212
"3943",2023-08-29 13:00:00,0.212
"3944",2023-08-29 13:15:00,0.212
"3945",2023-08-29 13:30:00,0.212
"3946",2023-08-29 13:45:00,0.212
"3947",2023-08-29 14:00:00,0.212
"3948",2023-08-29 14:15:00,0.212
"3949",2023-08-29 14:30:00,0.212
"3950",2023-08-29 14:45:00,0.212
"3951",2023-08-29 15:00:00,0.212
"3952",2023-08-29 15:15:00,0.212
"3953",2023-08-29 15:30:00,0.212
"3954",2023-08-29 15:45:00,0.212
"3955",2023-08-29 16:00:00,0.212
"3956",2023-08-29 16:15:00,0.212
"3957",2023-08-29 16:30:00,0.212
"3958",2023-08-29 16:45:00,0.212
"3959",2023-08-29 17:00:00,0.212
"3960",2023-08-29 17:15:00,0.212
"3961",2023-08-29 17:30:00,0.212
"3962",2023-08-29 17:45:00,0.212
"3963",2023-08-29 18:00:00,0.212
"3964",2023-08-29 18:15:00,0.212
"3965",2023-08-29 18:30:00,0.212
"3966",2023-08-29 18:45:00,0.212
"3967",2023-08-29 19:00:00,0.212
"3968",2023-08-29 19:15:00,0.212
"3969",2023-08-29 19:30:00,0.212
"3970",2023-08-29 19:45:00,0.212
"3971",2023-08-29 20:00:00,0.212
"3972",2023-08-29 20:15:00,0.212
"3973",2023-08-29 20:30:00,0.212
"3974",2023-08-29 20:45:00,0.212
"3975",2023-08-29 21:00:00,0.212
"3976",2023-08-29 21:15:00,0.212
"3977",2023-08-29 21:30:00,0.212
"3978",2023-08-29 21:45:00,0.212
"3979",2023-08-29 22:00:00,0.212
"3980",2023-08-29 22:15:00,0.212
"3981",2023-08-29 22:30:00,0.212
"3982",2023-08-29 22:45:00,0.212
"3983",2023-08-29 23:00:00,0.212
"3984",2023-08-29 23:15:00,0.212
"3985",2023-08-29 23:30:00,0.212
"3986",2023-08-29 23:45:00,0.212
"3987",2023-08-30,0.212
"3988",2023-08-30 00:15:00,0.212
"3989",2023-08-30 00:30:00,0.212
"3990",2023-08-30 00:45:00,0.212
"3991",2023-08-30 01:00:00,0.212
"3992",2023-08-30 01:15:00,0.212
"3993",2023-08-30 01:30:00,0.212
"3994",2023-08-30 01:45:00,0.212
"3995",2023-08-30 02:00:00,0.212
"3996",2023-08-30 02:15:00,0.212
"3997",2023-08-30 02:30:00,0.212
"3998",2023-08-30 02:45:00,0.212
"3999",2023-08-30 03:00:00,0.212
"4000",2023-08-30 03:15:00,0.212
"4001",2023-08-30 03:30:00,0.212
"4002",2023-08-30 03:45:00,0.212
"4003",2023-08-30 04:00:00,0.212
"4004",2023-08-30 04:15:00,0.212
"4005",2023-08-30 04:30:00,0.212
"4006",2023-08-30 04:45:00,0.212
"4007",2023-08-30 05:00:00,0.212
"4008",2023-08-30 05:15:00,0.212
"4009",2023-08-30 05:30:00,0.212
"4010",2023-08-30 05:45:00,0.212
"4011",2023-08-30 06:00:00,0.212
"4012",2023-08-30 06:15:00,0.212
"4013",2023-08-30 06:30:00,0.212
"4014",2023-08-30 06:45:00,0.212
"4015",2023-08-30 07:00:00,0.212
"4016",2023-08-30 07:15:00,0.212
"4017",2023-08-30 07:30:00,0.212
"4018",2023-08-30 07:45:00,0.212
"4019",2023-08-30 08:00:00,0.212
"4020",2023-08-30 08:15:00,0.212
"4021",2023-08-30 08:30:00,0.212
"4022",2023-08-30 08:45:00,0.212
"4023",2023-08-30 09:00:00,0.212
"4024",2023-08-30 09:15:00,0.212
"4025",2023-08-30 09:30:00,0.212
"4026",2023-08-30 09:45:00,0.212
"4027",2023-08-30 10:00:00,0.212
"4028",2023-08-30 10:15:00,0.212
"4029",2023-08-30 10:30:00,0.212
"4030",2023-08-30 10:45:00,0.212
"4031",2023-08-30 11:00:00,0.212
"4032",2023-08-30 11:15:00,0.212
"4033",2023-08-30 11:30:00,0.212
"4034",2023-08-30 11:45:00,0.212
"4035",2023-08-30 12:00:00,0.212
"4036",2023-08-30 12:15:00,0.212
"4037",2023-08-30 12:30:00,0.212
"4038",2023-08-30 12:45:00,0.212
"4039",2023-08-30 13:00:00,0.212
"4040",2023-08-30 13:15:00,0.212
"4041",2023-08-30 13:30:00,0.212
"4042",2023-08-30 13:45:00,0.212
"4043",2023-08-30 14:00:00,0.212
"4044",2023-08-30 14:15:00,0.212
"4045",2023-08-30 14:30:00,0.212
"4046",2023-08-30 14:45:00,0.212
"4047",2023-08-30 15:00:00,0.212
"4048",2023-08-30 15:15:00,0.212
"4049",2023-08-30 15:30:00,0.212
"4050",2023-08-30 15:45:00,0.212
"4051",2023-08-30 16:00:00,0.212
"4052",2023-08-30 16:15:00,0.212
"4053",2023-08-30 16:30:00,0.212
"4054",2023-08-30 16:45:00,0.212
"4055",2023-08-30 17:00:00,0.212
"4056",2023-08-30 17:15:00,0.212
"4057",2023-08-30 17:30:00,0.212
"4058",2023-08-30 17:45:00,0.212
"4059",2023-08-30 18:00:00,0.212
"4060",2023-08-30 18:15:00,0.212
"4061",2023-08-30 18:30:00,0.212
"4062",2023-08-30 18:45:00,0.212
"4063",2023-08-30 19:00:00,0.212
"4064",2023-08-30 19:15:00,0.212
"4065",2023-08-30 19:30:00,0.212
"4066",2023-08-30 19:45:00,0.212
"4067",2023-08-30 20:00:00,0.212
"4068",2023-08-30 20:15:00,0.212
"4069",2023-08-30 20:30:00,0.212
"4070",2023-08-30 20:45:00,0.212
"4071",2023-08-30 21:00:00,0.212
"4072",2023-08-30 21:15:00,0.212
"4073",2023-08-30 21:30:00,0.212
"4074",2023-08-30 21:45:00,0.212
"4075",2023-08-30 22:00:00,0.212
"4076",2023-08-30 22:15:00,0.212
"4077",2023-08-30 22:30:00,0.212
"4078",2023-08-30 22:45:00,0.212
"4079",2023-08-30 23:00:00,0.212
"4080",2023-08-30 23:15:00,0.212
"4081",2023-08-30 23:30:00,0.212
"4082",2023-08-30 23:45:00,0.212
"4083",2023-08-31,0.212
"4084",2023-08-31 00:15:00,0.212
"4085",2023-08-31 00:30:00,0.212
"4086",2023-08-31 00:45:00,0.212
"4087",2023-08-31 01:00:00,0.212
"4088",2023-08-31 01:15:00,0.212
"4089",2023-08-31 01:30:00,0.212
"4090",2023-08-31 01:45:00,0.212
"4091",2023-08-31 02:00:00,0.212
"4092",2023-08-31 02:15:00,0.212
"4093",2023-08-31 02:30:00,0.212
"4094",2023-08-31 02:45:00,0.212
"4095",2023-08-31 03:00:00,0.212
"4096",2023-08-31 03:15:00,0.212
"4097",2023-08-31 03:30:00,0.212
"4098",2023-08-31 03:45:00,0.212
"4099",2023-08-31 04:00:00,0.212
"4100",2023-08-31 04:15:00,0.212
"4101",2023-08-31 04:30:00,0.212
"4102",2023-08-31 04:45:00,0.212
"4103",2023-08-31 05:00:00,0.212
"4104",2023-08-31 05:15:00,0.212
"4105",2023-08-31 05:30:00,0.212
"4106",2023-08-31 05:45:00,0.212
"4107",2023-08-31 06:00:00,0.212
"4108",2023-08-31 06:15:00,0.212
"4109",2023-08-31 06:30:00,0.212
"4110",2023-08-31 06:45:00,0.212
"4111",2023-08-31 07:00:00,0.212
"4112",2023-08-31 07:15:00,0.212
"4113",2023-08-31 07:30:00,0.212
"4114",2023-08-31 07:45:00,0.212
"4115",2023-08-31 08:00:00,0.212
"4116",2023-08-31 08:15:00,0.212
"4117",2023-08-31 08:30:00,0.212
"4118",2023-08-31 08:45:00,0.212
"4119",2023-08-31 09:00:00,0.212
"4120",2023-08-31 09:15:00,0.212
"4121",2023-08-31 09:30:00,0.212
"4122",2023-08-31 09:45:00,0.212
"4123",2023-08-31 10:00:00,0.212
"4124",2023-08-31 10:15:00,0.212
"4125",2023-08-31 10:30:00,0.212
"4126",2023-08-31 10:45:00,0.213
"4127",2023-08-31 11:00:00,0.213
"4128",2023-08-31 11:15:00,0.214
"4129",2023-08-31 11:30:00,0.214
"4130",2023-08-31 11:45:00,0.215
"4131",2023-08-31 12:00:00,0.215
"4132",2023-08-31 12:15:00,0.216
"4133",2023-08-31 12:30:00,0.216
"4134",2023-08-31 12:45:00,0.216
"4135",2023-08-31 13:00:00,0.216
"4136",2023-08-31 13:15:00,0.216
"4137",2023-08-31 13:30:00,0.216
"4138",2023-08-31 13:45:00,0.216
"4139",2023-08-31 14:00:00,0.216
"4140",2023-08-31 14:15:00,0.217
"4141",2023-08-31 14:30:00,0.217
"4142",2023-08-31 14:45:00,0.217
"4143",2023-08-31 15:00:00,0.217
"4144",2023-08-31 15:15:00,0.217
"4145",2023-08-31 15:30:00,0.217
"4146",2023-08-31 15:45:00,0.217
"4147",2023-08-31 16:00:00,0.218
"4148",2023-08-31 16:15:00,0.218
"4149",2023-08-31 16:30:00,0.218
"4150",2023-08-31 16:45:00,0.218
"4151",2023-08-31 17:00:00,0.219
"4152",2023-08-31 17:15:00,0.219
"4153",2023-08-31 17:30:00,0.219
"4154",2023-08-31 17:45:00,0.219
"4155",2023-08-31 18:00:00,0.219
"4156",2023-08-31 18:15:00,0.219
"4157",2023-08-31 18:30:00,0.219
"4158",2023-08-31 18:45:00,0.219
"4159",2023-08-31 19:00:00,0.22
"4160",2023-08-31 19:15:00,0.22
"4161",2023-08-31 19:30:00,0.22
"4162",2023-08-31 19:45:00,0.22
"4163",2023-08-31 20:00:00,0.22
"4164",2023-08-31 20:15:00,0.22
"4165",2023-08-31 20:30:00,0.22
"4166",2023-08-31 20:45:00,0.221
"4167",2023-08-31 21:00:00,0.222
"4168",2023-08-31 21:15:00,0.223
"4169",2023-08-31 21:30:00,0.224
"4170",2023-08-31 21:45:00,0.225
"4171",2023-08-31 22:00:00,0.226
"4172",2023-08-31 22:15:00,0.226
"4173",2023-08-31 22:30:00,0.226
"4174",2023-08-31 22:45:00,0.228
"4175",2023-08-31 23:00:00,0.229
"4176",2023-08-31 23:15:00,0.229
"4177",2023-08-31 23:30:00,0.23
"4178",2023-08-31 23:45:00,0.23
"4179",2023-09-01,0.23
"4180",2023-09-01 00:15:00,0.23
"4181",2023-09-01 00:30:00,0.23
"4182",2023-09-01 00:45:00,0.23
"4183",2023-09-01 01:00:00,0.23
"4184",2023-09-01 01:15:00,0.23
"4185",2023-09-01 01:30:00,0.231
"4186",2023-09-01 01:45:00,0.231
"4187",2023-09-01 02:00:00,0.231
"4188",2023-09-01 02:15:00,0.231
"4189",2023-09-01 02:30:00,0.231
"4190",2023-09-01 02:45:00,0.231
"4191",2023-09-01 03:00:00,0.231
"4192",2023-09-01 03:15:00,0.231
"4193",2023-09-01 03:30:00,0.231
"4194",2023-09-01 03:45:00,0.231
"4195",2023-09-01 04:00:00,0.231
"4196",2023-09-01 04:15:00,0.231
"4197",2023-09-01 04:30:00,0.231
"4198",2023-09-01 04:45:00,0.231
"4199",2023-09-01 05:00:00,0.231
"4200",2023-09-01 05:15:00,0.231
"4201",2023-09-01 05:30:00,0.231
"4202",2023-09-01 05:45:00,0.231
"4203",2023-09-01 06:00:00,0.231
"4204",2023-09-01 06:15:00,0.231
"4205",2023-09-01 06:30:00,0.231
"4206",2023-09-01 06:45:00,0.231
"4207",2023-09-01 07:00:00,0.231
"4208",2023-09-01 07:15:00,0.231
"4209",2023-09-01 07:30:00,0.231
"4210",2023-09-01 07:45:00,0.231
"4211",2023-09-01 08:00:00,0.231
"4212",2023-09-01 08:15:00,0.231
"4213",2023-09-01 08:30:00,0.231
"4214",2023-09-01 08:45:00,0.231
"4215",2023-09-01 09:00:00,0.231
"4216",2023-09-01 09:15:00,0.231
"4217",2023-09-01 09:30:00,0.231
"4218",2023-09-01 09:45:00,0.231
"4219",2023-09-01 10:00:00,0.231
"4220",2023-09-01 10:15:00,0.231
"4221",2023-09-01 10:30:00,0.231
"4222",2023-09-01 10:45:00,0.231
"4223",2023-09-01 11:00:00,0.231
"4224",2023-09-01 11:15:00,0.231
"4225",2023-09-01 11:30:00,0.231
"4226",2023-09-01 11:45:00,0.231
"4227",2023-09-01 12:00:00,0.231
"4228",2023-09-01 12:15:00,0.231
"4229",2023-09-01 12:30:00,0.23
"4230",2023-09-01 12:45:00,0.23
"4231",2023-09-01 13:00:00,0.23
"4232",2023-09-01 13:15:00,0.23
"4233",2023-09-01 13:30:00,0.23
"4234",2023-09-01 13:45:00,0.23
"4235",2023-09-01 14:00:00,0.23
"4236",2023-09-01 14:15:00,0.23
"4237",2023-09-01 14:30:00,0.23
"4238",2023-09-01 14:45:00,0.23
"4239",2023-09-01 15:00:00,0.23
"4240",2023-09-01 15:15:00,0.23
"4241",2023-09-01 15:30:00,0.23
"4242",2023-09-01 15:45:00,0.23
"4243",2023-09-01 16:00:00,0.23
"4244",2023-09-01 16:15:00,0.23
"4245",2023-09-01 16:30:00,0.23
"4246",2023-09-01 16:45:00,0.23
"4247",2023-09-01 17:00:00,0.23
"4248",2023-09-01 17:15:00,0.23
"4249",2023-09-01 17:30:00,0.23
"4250",2023-09-01 17:45:00,0.23
"4251",2023-09-01 18:00:00,0.23
"4252",2023-09-01 18:15:00,0.23
"4253",2023-09-01 18:30:00,0.23
"4254",2023-09-01 18:45:00,0.23
"4255",2023-09-01 19:00:00,0.23
"4256",2023-09-01 19:15:00,0.23
"4257",2023-09-01 19:30:00,0.23
"4258",2023-09-01 19:45:00,0.229
"4259",2023-09-01 20:00:00,0.229
"4260",2023-09-01 20:15:00,0.229
"4261",2023-09-01 20:30:00,0.229
"4262",2023-09-01 20:45:00,0.229
"4263",2023-09-01 21:00:00,0.229
"4264",2023-09-01 21:15:00,0.229
"4265",2023-09-01 21:30:00,0.229
"4266",2023-09-01 21:45:00,0.229
"4267",2023-09-01 22:00:00,0.229
"4268",2023-09-01 22:15:00,0.229
"4269",2023-09-01 22:30:00,0.229
"4270",2023-09-01 22:45:00,0.229
"4271",2023-09-01 23:00:00,0.229
"4272",2023-09-01 23:15:00,0.229
"4273",2023-09-01 23:30:00,0.229
"4274",2023-09-01 23:45:00,0.229
"4275",2023-09-02,0.229
"4276",2023-09-02 00:15:00,0.229
"4277",2023-09-02 00:30:00,0.229
"4278",2023-09-02 00:45:00,0.229
"4279",2023-09-02 01:00:00,0.229
"4280",2023-09-02 01:15:00,0.229
"4281",2023-09-02 01:30:00,0.229
"4282",2023-09-02 01:45:00,0.229
"4283",2023-09-02 02:00:00,0.229
"4284",2023-09-02 02:15:00,0.229
"4285",2023-09-02 02:30:00,0.229
"4286",2023-09-02 02:45:00,0.229
"4287",2023-09-02 03:00:00,0.229
"4288",2023-09-02 03:15:00,0.229
"4289",2023-09-02 03:30:00,0.228
"4290",2023-09-02 03:45:00,0.228
"4291",2023-09-02 04:00:00,0.228
"4292",2023-09-02 04:15:00,0.228
"4293",2023-09-02 04:30:00,0.228
"4294",2023-09-02 04:45:00,0.228
"4295",2023-09-02 05:00:00,0.228
"4296",2023-09-02 05:15:00,0.228
"4297",2023-09-02 05:30:00,0.228
"4298",2023-09-02 05:45:00,0.228
"4299",2023-09-02 06:00:00,0.228
"4300",2023-09-02 06:15:00,0.228
"4301",2023-09-02 06:30:00,0.228
"4302",2023-09-02 06:45:00,0.228
"4303",2023-09-02 07:00:00,0.228
"4304",2023-09-02 07:15:00,0.228
"4305",2023-09-02 07:30:00,0.228
"4306",2023-09-02 07:45:00,0.228
"4307",2023-09-02 08:00:00,0.228
"4308",2023-09-02 08:15:00,0.228
"4309",2023-09-02 08:30:00,0.228
"4310",2023-09-02 08:45:00,0.228
"4311",2023-09-02 09:00:00,0.228
"4312",2023-09-02 09:15:00,0.228
"4313",2023-09-02 09:30:00,0.228
"4314",2023-09-02 09:45:00,0.228
"4315",2023-09-02 10:00:00,0.228
"4316",2023-09-02 10:15:00,0.228
"4317",2023-09-02 10:30:00,0.228
"4318",2023-09-02 10:45:00,0.228
"4319",2023-09-02 11:00:00,0.228
"4320",2023-09-02 11:15:00,0.228
"4321",2023-09-02 11:30:00,0.228
"4322",2023-09-02 11:45:00,0.227
"4323",2023-09-02 12:00:00,0.227
"4324",2023-09-02 12:15:00,0.227
"4325",2023-09-02 12:30:00,0.227
"4326",2023-09-02 12:45:00,0.227
"4327",2023-09-02 13:00:00,0.227
"4328",2023-09-02 13:15:00,0.227
"4329",2023-09-02 13:30:00,0.227
"4330",2023-09-02 13:45:00,0.227
"4331",2023-09-02 14:00:00,0.227
"4332",2023-09-02 14:15:00,0.227
"4333",2023-09-02 14:30:00,0.227
"4334",2023-09-02 14:45:00,0.227
"4335",2023-09-02 15:00:00,0.227
"4336",2023-09-02 15:15:00,0.227
"4337",2023-09-02 15:30:00,0.227
"4338",2023-09-02 15:45:00,0.227
"4339",2023-09-02 16:00:00,0.227
"4340",2023-09-02 16:15:00,0.227
"4341",2023-09-02 16:30:00,0.227
"4342",2023-09-02 16:45:00,0.227
"4343",2023-09-02 17:00:00,0.227
"4344",2023-09-02 17:15:00,0.227
"4345",2023-09-02 17:30:00,0.227
"4346",2023-09-02 17:45:00,0.227
"4347",2023-09-02 18:00:00,0.227
"4348",2023-09-02 18:15:00,0.227
"4349",2023-09-02 18:30:00,0.227
"4350",2023-09-02 18:45:00,0.227
"4351",2023-09-02 19:00:00,0.227
"4352",2023-09-02 19:15:00,0.227
"4353",2023-09-02 19:30:00,0.227
"4354",2023-09-02 19:45:00,0.226
"4355",2023-09-02 20:00:00,0.226
"4356",2023-09-02 20:15:00,0.226
"4357",2023-09-02 20:30:00,0.226
"4358",2023-09-02 20:45:00,0.226
"4359",2023-09-02 21:00:00,0.226
"4360",2023-09-02 21:15:00,0.226
"4361",2023-09-02 21:30:00,0.226
"4362",2023-09-02 21:45:00,0.226
"4363",2023-09-02 22:00:00,0.226
"4364",2023-09-02 22:15:00,0.226
"4365",2023-09-02 22:30:00,0.226
"4366",2023-09-02 22:45:00,0.226
"4367",2023-09-02 23:00:00,0.226
"4368",2023-09-02 23:15:00,0.226
"4369",2023-09-02 23:30:00,0.226
"4370",2023-09-02 23:45:00,0.226
"4371",2023-09-03,0.226
"4372",2023-09-03 00:15:00,0.226
"4373",2023-09-03 00:30:00,0.226
"4374",2023-09-03 00:45:00,0.226
"4375",2023-09-03 01:00:00,0.226
"4376",2023-09-03 01:15:00,0.226
"4377",2023-09-03 01:30:00,0.226
"4378",2023-09-03 01:45:00,0.226
"4379",2023-09-03 02:00:00,0.226
"4380",2023-09-03 02:15:00,0.226
"4381",2023-09-03 02:30:00,0.226
"4382",2023-09-03 02:45:00,0.226
"4383",2023-09-03 03:00:00,0.226
"4384",2023-09-03 03:15:00,0.226
"4385",2023-09-03 03:30:00,0.226
"4386",2023-09-03 03:45:00,0.226
"4387",2023-09-03 04:00:00,0.226
"4388",2023-09-03 04:15:00,0.226
"4389",2023-09-03 04:30:00,0.226
"4390",2023-09-03 04:45:00,0.226
"4391",2023-09-03 05:00:00,0.226
"4392",2023-09-03 05:15:00,0.226
"4393",2023-09-03 05:30:00,0.226
"4394",2023-09-03 05:45:00,0.226
"4395",2023-09-03 06:00:00,0.226
"4396",2023-09-03 06:15:00,0.226
"4397",2023-09-03 06:30:00,0.226
"4398",2023-09-03 06:45:00,0.226
"4399",2023-09-03 07:00:00,0.226
"4400",2023-09-03 07:15:00,0.226
"4401",2023-09-03 07:30:00,0.226
"4402",2023-09-03 07:45:00,0.226
"4403",2023-09-03 08:00:00,0.226
"4404",2023-09-03 08:15:00,0.226
"4405",2023-09-03 08:30:00,0.226
"4406",2023-09-03 08:45:00,0.226
"4407",2023-09-03 09:00:00,0.225
"4408",2023-09-03 09:15:00,0.225
"4409",2023-09-03 09:30:00,0.225
"4410",2023-09-03 09:45:00,0.225
"4411",2023-09-03 10:00:00,0.225
"4412",2023-09-03 10:15:00,0.225
"4413",2023-09-03 10:30:00,0.225
"4414",2023-09-03 10:45:00,0.225
"4415",2023-09-03 11:00:00,0.225
"4416",2023-09-03 11:15:00,0.225
"4417",2023-09-03 11:30:00,0.225
"4418",2023-09-03 11:45:00,0.225
"4419",2023-09-03 12:00:00,0.225
"4420",2023-09-03 12:15:00,0.225
"4421",2023-09-03 12:30:00,0.225
"4422",2023-09-03 12:45:00,0.225
"4423",2023-09-03 13:00:00,0.225
"4424",2023-09-03 13:15:00,0.225
"4425",2023-09-03 13:30:00,0.225
"4426",2023-09-03 13:45:00,0.225
"4427",2023-09-03 14:00:00,0.225
"4428",2023-09-03 14:15:00,0.225
"4429",2023-09-03 14:30:00,0.225
"4430",2023-09-03 14:45:00,0.225
"4431",2023-09-03 15:00:00,0.225
"4432",2023-09-03 15:15:00,0.225
"4433",2023-09-03 15:30:00,0.225
"4434",2023-09-03 15:45:00,0.225
"4435",2023-09-03 16:00:00,0.225
"4436",2023-09-03 16:15:00,0.225
"4437",2023-09-03 16:30:00,0.225
"4438",2023-09-03 16:45:00,0.225
"4439",2023-09-03 17:00:00,0.225
"4440",2023-09-03 17:15:00,0.225
"4441",2023-09-03 17:30:00,0.225
"4442",2023-09-03 17:45:00,0.225
"4443",2023-09-03 18:00:00,0.225
"4444",2023-09-03 18:15:00,0.225
"4445",2023-09-03 18:30:00,0.225
"4446",2023-09-03 18:45:00,0.225
"4447",2023-09-03 19:00:00,0.225
"4448",2023-09-03 19:15:00,0.225
"4449",2023-09-03 19:30:00,0.225
"4450",2023-09-03 19:45:00,0.225
"4451",2023-09-03 20:00:00,0.225
"4452",2023-09-03 20:15:00,0.224
"4453",2023-09-03 20:30:00,0.225
"4454",2023-09-03 20:45:00,0.224
